active_native_radius,active_rank,carrier_id,identity_retained_mass,identity_terminal,identity_transport_residual,persistent_native_radius,persistent_rank,state_index
9.999924285901041e-11,4,annual-sunspots,0.9999999999999996,False,1.298083723940728e-15,1.0000000494336803e-08,4,247
1.129638837850649e-10,4,annual-sunspots,1.0,False,9.23283876701432e-16,1.0000000050247593e-08,4,248
9.999953486879801e-11,4,annual-sunspots,0.9999999999999999,False,5.550417700612406e-16,1.0000000050247593e-08,4,249
9.999926807748018e-11,4,annual-sunspots,0.9999999999999998,False,7.209585693724989e-16,9.999999162069173e-09,4,250
9.999935077602077e-11,4,annual-sunspots,1.0,False,6.875360199398758e-16,1.0000000050247593e-08,4,251
1.0325630188186025e-10,4,annual-sunspots,0.9999999999999998,False,5.791821228101344e-16,9.999999606158383e-09,4,252
9.99994338818778e-11,4,annual-sunspots,1.0,False,7.789256299193961e-16,1.0000000272292198e-08,4,253
9.999949690202368e-11,4,annual-sunspots,1.0,False,7.324519812531655e-16,1.0000000494336803e-08,4,254
9.999955321403898e-11,4,annual-sunspots,1.0,False,1.0926554889527993e-15,9.99999949513608e-09,4,255
9.999950167510403e-11,4,annual-sunspots,1.0,False,1.3162295617012509e-15,9.999999384113778e-09,4,256
9.999953928323021e-11,4,annual-sunspots,1.0,False,7.792735609903162e-16,9.999999384113778e-09,4,257
9.99995433265706e-11,4,annual-sunspots,0.9999999999999997,False,6.326592874751563e-16,9.999999717180685e-09,4,258
9.999936365305977e-11,4,annual-sunspots,1.0,False,1.110606904806219e-15,9.999999273091476e-09,4,259
1.6324943816849194e-10,4,annual-sunspots,1.0,False,9.0926473066254e-16,9.999999828202988e-09,4,260
1.8771177644805803e-10,4,annual-sunspots,1.0,False,4.819773839991996e-16,9.99999949513608e-09,4,261
2.1845992636870026e-10,4,annual-sunspots,1.0,False,8.586076706132603e-16,9.99999993922529e-09,4,262
1.8573005920688522e-10,4,annual-sunspots,1.0,False,7.015490214764774e-16,1.0000000050247593e-08,4,263
1.4591715137215855e-10,4,annual-sunspots,1.0,False,1.6910380565583745e-15,9.999998162868451e-09,4,264
1.4798473178351508e-10,4,annual-sunspots,1.0,False,6.956986938693107e-16,9.999999828202988e-09,4,265
2.0935148624002168e-10,4,annual-sunspots,0.9999999999999998,False,4.863072989749328e-16,1.0000000050247593e-08,4,266
2.0246263562750373e-10,4,annual-sunspots,1.0,False,1.2313410228353655e-15,9.999998829002266e-09,4,267
9.999931383580728e-11,4,annual-sunspots,1.0,False,1.2699383813012556e-15,9.999999384113778e-09,4,268
9.999928871846629e-11,4,annual-sunspots,0.9999999999999998,False,1.318117453717461e-15,9.999999273091476e-09,4,269
9.999947362863526e-11,4,annual-sunspots,1.0,False,7.826531486390388e-16,9.99999949513608e-09,4,270
1.177978187822297e-10,4,annual-sunspots,0.9999999999999991,False,8.085365505599538e-16,9.999999828202988e-09,4,271
1.164155466153495e-10,4,annual-sunspots,0.9999999999999993,False,1.1883043584937924e-15,9.99999949513608e-09,4,272
1.2681721671194386e-10,4,annual-sunspots,0.9999999999999998,False,6.391885484046636e-16,9.999998829002266e-09,4,273
1.2451503285104666e-10,4,annual-sunspots,0.9999999999999996,False,6.948728300417218e-16,9.99999949513608e-09,4,274
1.323502662552463e-10,4,annual-sunspots,0.9999999999999991,False,8.881743026320183e-16,9.99999993922529e-09,4,275
1.2047097620404904e-10,4,annual-sunspots,1.0,False,1.017102263403754e-15,9.999998717979963e-09,4,276
9.999929573878178e-11,4,annual-sunspots,1.0,False,8.437515941407354e-16,1.0000000272292198e-08,4,277
9.999934553328794e-11,4,annual-sunspots,1.0,False,5.948847237592163e-16,9.999998495935358e-09,4,278
1.1167774486342197e-10,4,annual-sunspots,1.0,False,7.337836808621624e-16,1.0000000050247593e-08,4,279
1.267421080087789e-10,4,annual-sunspots,0.9999999999999998,False,6.45641106398592e-16,9.999999606158383e-09,4,280
1.055661449805601e-10,4,annual-sunspots,1.0,False,5.565923405911958e-16,9.999999717180685e-09,4,281
9.999915712975729e-11,4,annual-sunspots,1.0,False,8.136956767830828e-16,9.999999162069173e-09,4,282
1.2264181566975795e-10,4,annual-sunspots,1.0,False,6.90562980921206e-16,9.999998273890753e-09,4,283
1.2840143425572087e-10,4,annual-sunspots,1.0,False,4.670565210668738e-16,1.0000001604559827e-08,4,284
1.2798401716115652e-10,4,annual-sunspots,0.9999999999999989,False,1.1349130059302654e-15,9.999999717180685e-09,4,285
1.0967336111187646e-10,4,annual-sunspots,0.9999999999999993,False,1.5710404639366663e-15,9.99999860695766e-09,4,286
1.0339305637576743e-10,4,annual-sunspots,0.9999999999999996,False,7.895084018507134e-16,9.999999273091476e-09,4,287
1.0210663673598124e-10,4,annual-sunspots,1.0,False,9.32162087550398e-16,9.99999860695766e-09,4,288
1.1412435180551047e-10,4,annual-sunspots,1.0,False,8.717309149407721e-16,9.999999384113778e-09,4,289
1.1690739320605643e-10,4,annual-sunspots,1.0,False,1.1584725094469322e-15,9.99999905104687e-09,4,290
1.0109254059734241e-10,4,annual-sunspots,0.9999999999999989,False,7.457070664236586e-16,1.0000000050247593e-08,4,291
1.4681856090891824e-10,4,annual-sunspots,0.9999999999999997,False,7.986150355551729e-16,9.999999162069173e-09,4,292
1.844104827650918e-10,4,annual-sunspots,1.0,False,7.537243745847549e-16,9.999998717979963e-09,4,293
2.0652599386116638e-10,4,annual-sunspots,1.0,False,4.452387153661234e-16,9.999998829002266e-09,4,294
1.9541102956074516e-10,4,annual-sunspots,0.9999999999999998,False,8.275178034013715e-16,1.0000000494336803e-08,4,295
1.616205197324899e-10,4,annual-sunspots,1.0,False,1.438191807482628e-15,9.999999606158383e-09,4,296
1.8796345394734619e-10,4,mauna-loa-co2,1.0,False,9.088492340097677e-16,9.999999717180685e-09,4,0
1.8882551665258076e-10,4,mauna-loa-co2,0.9999999999999984,False,8.97792399645199e-16,1.0000000050247593e-08,4,1
1.7893266644586586e-10,4,mauna-loa-co2,0.9999999999999991,False,1.1193094827023033e-15,9.999999606158383e-09,4,2
1.8041812329194814e-10,4,mauna-loa-co2,0.9999999999999997,False,1.171126792067086e-15,9.999998940024568e-09,4,3
1.8625184001666726e-10,4,mauna-loa-co2,1.0,False,7.472435190994368e-16,9.999999273091476e-09,4,4
1.8905761531824282e-10,4,mauna-loa-co2,1.0,False,8.090808534981526e-16,1.0000000050247593e-08,4,5
1.7511147408948136e-10,4,mauna-loa-co2,1.0,False,7.370680544440807e-16,9.999999384113778e-09,4,6
1.659380860806407e-10,4,mauna-loa-co2,0.9999999999999999,False,1.0954077890870663e-15,9.99999905104687e-09,4,7
1.668100671030976e-10,4,mauna-loa-co2,0.9999999999999993,False,8.285817376662352e-16,9.999998717979963e-09,4,8
1.8443806795810212e-10,4,mauna-loa-co2,1.0,False,9.740156729815203e-16,9.999998940024568e-09,4,9
1.8131036494838118e-10,4,mauna-loa-co2,1.0,False,1.3864156854640373e-15,9.999998162868451e-09,4,10
1.7630402593642666e-10,4,mauna-loa-co2,1.0,False,1.0376584134156293e-15,9.99999905104687e-09,4,11
1.741506611959183e-10,4,mauna-loa-co2,1.0,False,1.042824996866408e-15,9.999999828202988e-09,4,12
1.7288356534698294e-10,4,mauna-loa-co2,1.0,False,1.735452272158397e-15,9.999999384113778e-09,4,13
1.6982841613714901e-10,4,mauna-loa-co2,0.9999999999999998,False,1.1790352355201962e-15,9.999998940024568e-09,4,14
1.6808849382699288e-10,4,mauna-loa-co2,0.9999999999999993,False,6.591028301865361e-16,9.999999273091476e-09,4,15
1.7328156310825227e-10,4,mauna-loa-co2,1.0,False,9.99539117601577e-16,9.99999905104687e-09,4,16
1.732362313904192e-10,4,mauna-loa-co2,0.9999999999999996,False,7.464757709289845e-16,9.999998829002266e-09,4,17
1.7164608325975722e-10,4,mauna-loa-co2,0.9999999999999996,False,1.4562458624642943e-15,9.999997607756939e-09,4,18
1.6115390655772808e-10,4,mauna-loa-co2,0.9999999999999998,False,1.3596050303403518e-15,9.99999949513608e-09,4,19
1.718699211080782e-10,4,mauna-loa-co2,1.0,False,8.82066879149131e-16,1.0000000272292198e-08,4,20
1.6943608501391056e-10,4,mauna-loa-co2,1.0,False,1.0282177772214599e-15,9.999998829002266e-09,4,21
1.6864379747847222e-10,4,mauna-loa-co2,1.0,False,9.87111406479881e-16,9.999999162069173e-09,4,22
1.7224908085834315e-10,4,mauna-loa-co2,0.9999999999999999,False,1.0567774555357652e-15,9.99999949513608e-09,4,23
1.7693392546429884e-10,4,mauna-loa-co2,1.0,False,6.707066953035167e-16,9.99999993922529e-09,4,24
1.7303763443923954e-10,4,mauna-loa-co2,0.9999999999999997,False,1.4524509043586375e-15,9.999999828202988e-09,4,25
1.6146130848066606e-10,4,mauna-loa-co2,0.9999999999999983,False,8.745822886784806e-16,9.999999717180685e-09,4,26
1.5785384729414e-10,4,mauna-loa-co2,1.0,False,2.06070898744687e-15,1.0000000050247593e-08,4,27
1.6912894961269487e-10,4,mauna-loa-co2,0.9999999999999986,False,1.3729098855632683e-15,9.999998829002266e-09,4,28
1.78619550984367e-10,4,mauna-loa-co2,0.999999999999999,False,1.1927421121953498e-15,9.999999384113778e-09,4,29
1.7727860012747344e-10,4,mauna-loa-co2,0.9999999999999997,False,8.20254332041758e-16,1.0000000494336803e-08,4,30
1.5713358786079595e-10,4,mauna-loa-co2,1.0,False,7.765900173187254e-16,9.999999828202988e-09,4,31
1.6401217047341147e-10,4,mauna-loa-co2,1.0,False,7.67174030258082e-16,9.999999162069173e-09,4,32
1.7615002047764078e-10,4,mauna-loa-co2,1.0,False,9.292983959501388e-16,9.999999606158383e-09,4,33
1.7132064042584823e-10,4,mauna-loa-co2,1.0,False,7.565854194312554e-16,1.0000000050247593e-08,4,34
1.6744463445497458e-10,4,mauna-loa-co2,1.0,False,1.59899876315365e-15,1.0000000272292198e-08,4,35
1.6938101612846454e-10,4,mauna-loa-co2,1.0,False,1.2222354972946293e-15,9.999999717180685e-09,4,36
1.717567978159031e-10,4,mauna-loa-co2,0.9999999999999996,False,9.830149439552767e-16,1.0000000272292198e-08,4,37
1.5814873742340155e-10,4,mauna-loa-co2,0.9999999999999991,False,8.010321804573948e-16,9.999999384113778e-09,4,38
1.6025466424390694e-10,4,mauna-loa-co2,1.0,False,1.0002216473826706e-15,9.999999828202988e-09,4,39
1.6963670272653007e-10,4,mauna-loa-co2,1.0,False,7.621062493421229e-16,9.999998162868451e-09,4,40
1.694593154078013e-10,4,mauna-loa-co2,1.0,False,7.308888428132392e-16,1.0000000050247593e-08,4,41
1.6157124072059718e-10,4,mauna-loa-co2,1.0,False,6.591895834696866e-16,9.999999162069173e-09,4,42
1.547756965811089e-10,4,mauna-loa-co2,1.0,False,7.585268733175063e-16,9.999998829002266e-09,4,43
1.6156707486130512e-10,4,mauna-loa-co2,1.0,False,9.585033112311595e-16,9.999999606158383e-09,4,44
1.6867360713680763e-10,4,mauna-loa-co2,0.9999999999999987,False,9.016763391272208e-16,9.99999949513608e-09,4,45
1.6424324759913807e-10,4,mauna-loa-co2,1.0,False,8.618905514719348e-16,9.999998717979963e-09,4,46
1.605628162249686e-10,4,mauna-loa-co2,1.0,False,1.230193967182724e-15,1.0000000272292198e-08,4,47
1.604383722581587e-10,4,mauna-loa-co2,1.0,False,1.1687094043957189e-15,9.999999606158383e-09,4,48
1.621809803861201e-10,4,mauna-loa-co2,0.9999999999999986,False,1.1149205091227365e-15,9.99999860695766e-09,4,49
1.6089552578917888e-10,4,mauna-loa-co2,1.0,False,9.977256675380609e-16,1.0000000272292198e-08,4,50
1.5857445260736224e-10,4,mauna-loa-co2,1.0,False,1.34121261030587e-15,9.999997940823846e-09,4,51
1.6105651782674677e-10,4,mauna-loa-co2,1.0,False,9.422527053510352e-16,9.999998717979963e-09,4,52
1.6149317874190684e-10,4,mauna-loa-co2,0.9999999999999993,False,9.180555847594418e-16,9.999999384113778e-09,4,53
1.6159468424756554e-10,4,mauna-loa-co2,0.9999999999999994,False,9.848656175873231e-16,9.999998940024568e-09,4,54
1.5180897604762197e-10,4,mauna-loa-co2,1.0,False,8.118669121659875e-16,9.999999717180685e-09,4,55
1.5954971842264156e-10,4,mauna-loa-co2,0.9999999999999998,False,1.0157841001918192e-15,9.999999717180685e-09,4,56
1.5939144617768612e-10,4,mauna-loa-co2,1.0,False,2.352439904691323e-15,9.999999384113778e-09,4,57
1.5763125340338494e-10,4,mauna-loa-co2,0.9999999999999984,False,2.0374002077169008e-15,9.999999273091476e-09,4,58
1.612273601618469e-10,4,mauna-loa-co2,1.0,False,1.260936102636549e-15,9.999998717979963e-09,4,59
1.654473543131643e-10,4,mauna-loa-co2,0.9999999999999991,False,7.865456680069432e-16,9.99999949513608e-09,4,60
1.678873565465847e-10,4,mauna-loa-co2,1.0,False,1.0514007448074193e-15,1.0000000050247593e-08,4,61
1.573317298606735e-10,4,mauna-loa-co2,1.0,False,1.2870292466073809e-15,9.999999273091476e-09,4,62
1.545901730325464e-10,4,mauna-loa-co2,1.0,False,1.3979609817153494e-15,9.999999606158383e-09,4,63
1.616737207794754e-10,4,mauna-loa-co2,1.0,False,1.0497243124380762e-15,1.0000000716381408e-08,4,64
1.6468776895563748e-10,4,mauna-loa-co2,0.9999999999999991,False,7.79737596230229e-16,9.999999717180685e-09,4,65
1.640641714096661e-10,4,mauna-loa-co2,0.9999999999999998,False,9.946014855639452e-16,9.99999993922529e-09,4,66
1.5589238216648342e-10,4,mauna-loa-co2,1.0,False,1.710899138887571e-15,9.999999717180685e-09,4,67
1.5619345061268554e-10,4,mauna-loa-co2,1.0,False,6.983456434988488e-16,9.999999828202988e-09,4,68
1.606900291049708e-10,4,mauna-loa-co2,1.0,False,7.425493934166816e-16,9.999998495935358e-09,4,69
1.6150648788587816e-10,4,mauna-loa-co2,1.0,False,1.1493569475501423e-15,9.999999384113778e-09,4,70
1.6779862457442856e-10,4,mauna-loa-co2,0.9999999999999991,False,1.086701941044291e-15,9.999999162069173e-09,4,71
1.6700127662276537e-10,4,mauna-loa-co2,1.0,False,8.925292694309255e-16,9.999997940823846e-09,4,72
1.5676794235268718e-10,4,mauna-loa-co2,1.0,False,8.033228614576963e-16,9.999999606158383e-09,4,73
1.4600078013027513e-10,4,mauna-loa-co2,0.9999999999999991,False,9.119194750008576e-16,1.0000001382515222e-08,4,74
1.4762365025971386e-10,4,mauna-loa-co2,1.0,False,9.760777195744104e-16,9.999998384913056e-09,4,75
1.662718098027621e-10,4,mauna-loa-co2,1.0,False,9.858632603533683e-16,9.999998273890753e-09,4,76
1.7181062442407756e-10,4,mauna-loa-co2,1.0,False,1.5252430410263056e-15,9.999999384113778e-09,4,77
1.592376445011633e-10,4,mauna-loa-co2,1.0,False,1.0153449548198233e-15,9.999999384113778e-09,4,78
1.455574330276411e-10,4,mauna-loa-co2,0.9999999999999998,False,1.36318156090117e-15,9.999999717180685e-09,4,79
1.558326482818637e-10,4,mauna-loa-co2,1.0,False,1.3968515850633934e-15,9.99999860695766e-09,4,80
1.666069776109398e-10,4,mauna-loa-co2,1.0,False,8.322520158291939e-16,9.99999860695766e-09,4,81
1.6241189450401418e-10,4,mauna-loa-co2,0.9999999999999998,False,1.5543528879325423e-15,1.0000000272292198e-08,4,82
1.5785626199679732e-10,4,mauna-loa-co2,0.9999999999999993,False,1.0589302959938967e-15,9.999999162069173e-09,4,83
1.5649329098099898e-10,4,mauna-loa-co2,0.999999999999999,False,9.020345318883399e-16,9.99999860695766e-09,4,84
1.5567878726576926e-10,4,mauna-loa-co2,1.0,False,1.047469883184369e-15,1.0000001160470617e-08,4,85
1.508675738107826e-10,4,mauna-loa-co2,1.0,False,7.380700310250074e-16,1.0000000272292198e-08,4,86
1.5061391204024766e-10,4,mauna-loa-co2,1.0,False,1.087935403014569e-15,9.999998829002266e-09,4,87
1.5427133227797585e-10,4,mauna-loa-co2,1.0,False,1.4684651333809465e-15,9.999999384113778e-09,4,88
1.5369015596385174e-10,4,mauna-loa-co2,1.0,False,8.371963350113757e-16,1.0000000272292198e-08,4,89
1.4868886799441167e-10,4,mauna-loa-co2,0.9999999999999992,False,9.18855759271644e-16,9.999999606158383e-09,4,90
1.3814915760870583e-10,4,mauna-loa-co2,1.0,False,9.752694537685198e-16,9.999999162069173e-09,4,91
1.478014546573812e-10,4,mauna-loa-co2,1.0,False,7.334817460353913e-16,9.999998384913056e-09,4,92
1.4700414243044919e-10,4,mauna-loa-co2,0.999999999999998,False,1.0152569633903325e-15,1.0000000050247593e-08,4,93
1.4651761446053566e-10,4,mauna-loa-co2,1.0,False,1.715008199993865e-15,9.999999606158383e-09,4,94
1.5029749685077006e-10,4,mauna-loa-co2,1.0,False,7.614032003270916e-16,9.999999384113778e-09,4,95
1.5423925653909166e-10,4,mauna-loa-co2,1.0,False,9.876382983672115e-16,9.999998829002266e-09,4,96
1.5249548873015235e-10,4,mauna-loa-co2,0.9999999999999997,False,2.1242511407436027e-15,9.999999828202988e-09,4,97
1.3995318575729958e-10,4,mauna-loa-co2,0.9999999999999996,False,6.088651741490305e-16,9.999998940024568e-09,4,98
1.355977388291252e-10,4,mauna-loa-co2,0.9999999999999999,False,8.99800722741036e-16,9.999998940024568e-09,4,99
1.423874574272556e-10,4,mauna-loa-co2,1.0,False,1.4772163507072758e-15,9.99999949513608e-09,4,100
1.5037439658151283e-10,4,mauna-loa-co2,1.0,False,8.727772357235382e-16,9.99999860695766e-09,4,101
1.488713995855728e-10,4,mauna-loa-co2,0.9999999999999999,False,5.289004123801059e-16,9.999999717180685e-09,4,102
1.3067835054738997e-10,4,mauna-loa-co2,0.9999999999999992,False,1.288370090006345e-15,9.999999273091476e-09,4,103
1.4567697970343357e-10,4,mauna-loa-co2,1.0,False,7.315502928040383e-16,9.99999860695766e-09,4,104
1.4674523619502305e-10,4,mauna-loa-co2,1.0,False,9.111384940917838e-16,9.999999717180685e-09,4,105
1.4331958477802072e-10,4,mauna-loa-co2,0.9999999999999998,False,1.1256957620940176e-15,1.0000000050247593e-08,4,106
1.4508759232960593e-10,4,mauna-loa-co2,0.9999999999999994,False,1.1092288537112917e-15,9.999999162069173e-09,4,107
1.4669680173224404e-10,4,mauna-loa-co2,0.9999999999999997,False,9.18127421900899e-16,9.999999828202988e-09,4,108
1.3899150112817705e-10,4,mauna-loa-co2,0.9999999999999999,False,8.900714775347255e-16,1.0000000272292198e-08,4,109
1.3127854194475e-10,4,mauna-loa-co2,0.9999999999999986,False,1.096001591720081e-15,1.0000000938426012e-08,4,110
1.3797111697011216e-10,4,mauna-loa-co2,1.0,False,1.189372893591272e-15,9.999999273091476e-09,4,111
1.4885193281997237e-10,4,mauna-loa-co2,1.0,False,1.2424818516988406e-15,9.999999384113778e-09,4,112
1.4886704326196875e-10,4,mauna-loa-co2,1.0,False,1.0078346088856285e-15,9.99999860695766e-09,4,113
1.459683736383295e-10,4,mauna-loa-co2,1.0,False,8.608962023577608e-16,9.999999273091476e-09,4,114
1.322793422695668e-10,4,mauna-loa-co2,1.0,False,1.3718854631017949e-15,1.0000000050247593e-08,4,115
1.4051768997360999e-10,4,mauna-loa-co2,0.9999999999999998,False,5.3855991792821e-16,1.0000000938426012e-08,4,116
1.4087304921457044e-10,4,mauna-loa-co2,1.0,False,8.372466960475114e-16,9.999998051846148e-09,4,117
1.3837759117655584e-10,4,mauna-loa-co2,1.0,False,7.42888008449319e-16,1.0000001382515222e-08,4,118
1.409448228333811e-10,4,mauna-loa-co2,0.9999999999999993,False,5.89572382451879e-16,9.999999606158383e-09,4,119
1.447752138620564e-10,4,mauna-loa-co2,0.9999999999999989,False,7.796367251455655e-16,1.0000000050247593e-08,4,120
1.3633910436748532e-10,4,mauna-loa-co2,1.0,False,1.2658651067923972e-15,9.999998384913056e-09,4,121
1.2466199794698978e-10,4,mauna-loa-co2,1.0,False,8.174534877952816e-16,9.999999606158383e-09,4,122
1.302546181392542e-10,4,mauna-loa-co2,0.9999999999999994,False,1.101443938256049e-15,1.0000001382515222e-08,4,123
1.4343966171764469e-10,4,mauna-loa-co2,1.0,False,7.233496942286426e-16,9.99999949513608e-09,4,124
1.486020103066191e-10,4,mauna-loa-co2,0.9999999999999997,False,1.0272956708000175e-15,9.999999828202988e-09,4,125
1.4531866083717985e-10,4,mauna-loa-co2,1.0,False,8.54783805702122e-16,9.99999860695766e-09,4,126
1.2371727121755604e-10,4,mauna-loa-co2,0.9999999999999998,False,8.681475347358177e-16,9.99999905104687e-09,4,127
1.2458047067532726e-10,4,mauna-loa-co2,0.9999999999999991,False,1.7888240219250827e-15,9.999999384113778e-09,4,128
1.4224331548803863e-10,4,mauna-loa-co2,1.0,False,8.092293373901846e-16,9.999999162069173e-09,4,129
1.3829370001429302e-10,4,mauna-loa-co2,1.0,False,8.965685960461567e-16,9.999999162069173e-09,4,130
1.397272584628087e-10,4,mauna-loa-co2,1.0,False,9.529238054212283e-16,9.999997940823846e-09,4,131
1.443251546906498e-10,4,mauna-loa-co2,1.0,False,8.306192135639105e-16,1.0000000494336803e-08,4,132
1.4773440720885874e-10,4,mauna-loa-co2,1.0,False,7.608811548007481e-16,9.99999860695766e-09,4,133
1.383745437766295e-10,4,mauna-loa-co2,0.9999999999999999,False,6.783030677789545e-16,9.999999384113778e-09,4,134
1.246390532994648e-10,4,mauna-loa-co2,1.0,False,8.425392301398469e-16,9.999999384113778e-09,4,135
1.3391999838105215e-10,4,mauna-loa-co2,0.9999999999999993,False,1.5799541527340872e-15,9.999999273091476e-09,4,136
1.4180253925817193e-10,4,mauna-loa-co2,1.0,False,1.0978489267192656e-15,9.999998829002266e-09,4,137
1.4026776296542016e-10,4,mauna-loa-co2,1.0,False,7.465236437621699e-16,9.999999606158383e-09,4,138
1.1635769258265868e-10,4,mauna-loa-co2,0.9999999999999991,False,8.132266319216942e-16,9.999998829002266e-09,4,139
1.21629817285157e-10,4,mauna-loa-co2,1.0,False,1.4911337133177568e-15,9.999999162069173e-09,4,140
1.3757505063673016e-10,4,mauna-loa-co2,1.0,False,7.537279463943238e-16,9.999999606158383e-09,4,141
1.3163588051724144e-10,4,mauna-loa-co2,0.9999999999999996,False,1.238525331846339e-15,9.99999993922529e-09,4,142
1.297539653207591e-10,4,mauna-loa-co2,1.0,False,9.354713175675162e-16,1.0000000272292198e-08,4,143
1.309240973968963e-10,4,mauna-loa-co2,1.0,False,9.84616742682513e-16,9.999999273091476e-09,4,144
1.319046632947255e-10,4,mauna-loa-co2,1.0,False,1.2355802719074089e-15,9.999998829002266e-09,4,145
1.2047157077731826e-10,4,mauna-loa-co2,1.0,False,1.2654580226882595e-15,9.999998273890753e-09,4,146
1.2551956057117842e-10,4,mauna-loa-co2,0.9999999999999982,False,6.139189916012582e-16,9.99999993922529e-09,4,147
1.3512762402411488e-10,4,mauna-loa-co2,1.0,False,6.964262930446241e-16,9.999998495935358e-09,4,148
1.3520290167119316e-10,4,mauna-loa-co2,0.9999999999999996,False,1.629857461603699e-15,9.99999860695766e-09,4,149
1.3175185651961188e-10,4,mauna-loa-co2,1.0,False,1.0393517178471827e-15,9.99999949513608e-09,4,150
1.1623291543424926e-10,4,mauna-loa-co2,1.0,False,8.445880659681953e-16,9.99999905104687e-09,4,151
1.2608583465710213e-10,4,mauna-loa-co2,1.0,False,1.2452643303935777e-15,9.999999162069173e-09,4,152
1.2720960046513474e-10,4,mauna-loa-co2,1.0,False,8.459030356956444e-16,9.999998940024568e-09,4,153
1.298301970981076e-10,4,mauna-loa-co2,1.0,False,6.92197988994021e-16,9.999998717979963e-09,4,154
1.3594725948662199e-10,4,mauna-loa-co2,0.9999999999999991,False,8.53144092444614e-16,9.999999384113778e-09,4,155
1.2907094692287017e-10,4,mauna-loa-co2,1.0,False,1.0007898504197675e-15,9.99999949513608e-09,4,156
1.155552326836994e-10,4,mauna-loa-co2,1.0,False,6.780609270731733e-16,9.999998940024568e-09,4,157
1.0641796220822641e-10,4,mauna-loa-co2,1.0,False,1.0984347528364177e-15,9.999998051846148e-09,4,158
1.133451861394396e-10,4,mauna-loa-co2,1.0,False,9.033197669251116e-16,9.999999162069173e-09,4,159
1.3171968536077483e-10,4,mauna-loa-co2,1.0,False,1.5565572959095806e-15,9.999999606158383e-09,4,160
1.4179937726735802e-10,4,mauna-loa-co2,1.0,False,1.1082162488154942e-15,9.99999993922529e-09,4,161
1.336801613187761e-10,4,mauna-loa-co2,1.0,False,1.2574032803062787e-15,9.999999162069173e-09,4,162
1.1284182754084432e-10,4,mauna-loa-co2,1.0,False,1.1063044463567246e-15,1.0000000050247593e-08,4,163
1.1672795238021308e-10,4,mauna-loa-co2,1.0,False,1.0688031848921591e-15,9.999999384113778e-09,4,164
1.3492719572964752e-10,4,mauna-loa-co2,0.9999999999999993,False,9.937517804930453e-16,9.999998051846148e-09,4,165
1.3088935723746736e-10,4,mauna-loa-co2,0.9999999999999998,False,8.442530307015824e-16,9.999997274690031e-09,4,166
1.2628313660274028e-10,4,mauna-loa-co2,1.0,False,1.4351123742589846e-15,9.999997718779241e-09,4,167
1.2892838992375442e-10,4,mauna-loa-co2,0.9999999999999996,False,1.021726859634434e-15,9.999999273091476e-09,4,168
1.2995194840456526e-10,4,mauna-loa-co2,1.0,False,1.1333274874860378e-15,9.999999606158383e-09,4,169
1.0885119520801955e-10,4,mauna-loa-co2,1.0,False,8.958679441732007e-16,9.99999905104687e-09,4,170
1.2024543104133042e-10,4,mauna-loa-co2,1.0,False,7.810294827025739e-16,9.999998940024568e-09,4,171
1.3377900648639278e-10,4,mauna-loa-co2,0.9999999999999998,False,1.1887760505348117e-15,1.0000000494336803e-08,4,172
1.3767548710563378e-10,4,mauna-loa-co2,1.0,False,6.546985194754441e-16,9.999998940024568e-09,4,173
1.1875775554138918e-10,4,mauna-loa-co2,1.0,False,7.368997921412867e-16,9.999999162069173e-09,4,174
1.016135312427972e-10,4,mauna-loa-co2,1.0,False,6.775244382269279e-16,9.99999993922529e-09,4,175
1.0772353353184093e-10,4,mauna-loa-co2,1.0,False,1.4118246181740908e-15,9.99999949513608e-09,4,176
1.227815134789372e-10,4,mauna-loa-co2,0.9999999999999996,False,1.3103042440537918e-15,9.999999606158383e-09,4,177
1.3728312107325186e-10,4,mauna-loa-co2,1.0,False,8.079448996613622e-16,9.999999717180685e-09,4,178
1.3114422251778455e-10,4,mauna-loa-co2,1.0,False,1.1823320560456876e-15,9.999999828202988e-09,4,179
1.2822708733302466e-10,4,mauna-loa-co2,0.9999999999999991,False,9.85294829100443e-16,9.99999905104687e-09,4,180
1.263765651759334e-10,4,mauna-loa-co2,1.0,False,1.1392732477007841e-15,9.999998384913056e-09,4,181
1.1503111242775668e-10,4,mauna-loa-co2,1.0,False,1.2140002720957214e-15,9.99999860695766e-09,4,182
1.1502181357552278e-10,4,mauna-loa-co2,0.9999999999999989,False,5.334886743736807e-16,1.0000000272292198e-08,4,183
1.240433338147373e-10,4,mauna-loa-co2,1.0,False,8.557964000152366e-16,9.999999384113778e-09,4,184
1.2558492329766965e-10,4,mauna-loa-co2,1.0,False,8.005230461753105e-16,1.0000000272292198e-08,4,185
1.2604831250214542e-10,4,mauna-loa-co2,1.0,False,1.4135896153746551e-15,9.99999905104687e-09,4,186
1.1259712807361571e-10,4,mauna-loa-co2,1.0,False,1.1867125570618302e-15,9.999999828202988e-09,4,187
1.2089760097233778e-10,4,mauna-loa-co2,1.0,False,1.1806732372446334e-15,9.999999717180685e-09,4,188
1.2446904311186523e-10,4,mauna-loa-co2,1.0,False,8.189397870072959e-16,9.999999384113778e-09,4,189
1.2286518354349065e-10,4,mauna-loa-co2,0.9999999999999999,False,9.504900411997833e-16,9.999998051846148e-09,4,190
1.2598673474060746e-10,4,mauna-loa-co2,0.9999999999999987,False,1.6430752166515936e-15,9.99999993922529e-09,4,191
