generation,environment,reward,maintenance,environment_match,active_self_representations,multiplicity_unity_distance,representation_diversity,standpoint_persistence,perspective_rho,perspective_closure,perspective_failure,perspective_exports_this_step,perspective_exports_total,here_norm,action_source,chosen_candidate_index,policy_change_norm,self_reference_reachable,self_recurrent_coupling,policy_to_self_coupling,standpoint_0,standpoint_1,standpoint_2,standpoint_3,standpoint_4,standpoint_5,standpoint_6
78,perspective_A,0.7965135961172065,0.6149816065104569,0.8100761091188542,5,0.4134433754576989,0.21971374964986987,1.0,0.985,False,perspective_ablated,0,0,0.9400793433109423,self_model,3,0.06637076922364324,False,1.4884725516745252,0.8017002571719517,0.35167605574862226,0.17126987278273206,0.3187821636276054,0.7540843229745924,0.2459156770254075,0.0,0.0
79,perspective_A,0.8274711491334046,0.6186977061062705,0.8691621534318017,5,0.41323708047540564,0.2203326138295337,1.0,0.985,False,perspective_ablated,0,0,0.9400793433109423,self_model,4,0.08612683260315818,False,1.4882254840016167,0.7967147443904872,0.35167605574862226,0.17126987278273206,0.3187821636276054,0.7540843229745924,0.2459156770254075,0.0,0.0
80,perspective_B,0.8036841054190333,0.598499356161201,0.833316633761224,5,0.39274661139957695,0.2039945557824505,1.0,0.985,False,perspective_ablated,0,0,0.9400793433109423,self_model,2,0.11,False,1.4892975746167885,0.7883271325698289,0.35167605574862226,0.17126987278273206,0.3187821636276054,0.7540843229745924,0.2459156770254075,0.0,0.0
81,perspective_B,0.8133204466644438,0.5833969219514107,0.8614175888378987,5,0.38936092058483984,0.2068628726632022,1.0,0.985,False,perspective_ablated,0,0,0.9400793433109423,self_model,3,0.10999999999999999,False,1.4927596925395026,0.7883131337562148,0.35167605574862226,0.17126987278273206,0.3187821636276054,0.7540843229745924,0.2459156770254075,0.0,0.0
82,perspective_B,0.8178884046774023,0.5755668870527367,0.8754092664767928,5,0.38729099079516865,0.20905319838891698,1.0,0.985,False,perspective_ablated,0,0,0.9400793433109423,self_model,4,0.10284238314068238,False,1.492735583042746,0.7856340571895507,0.35167605574862226,0.17126987278273206,0.3187821636276054,0.7540843229745924,0.2459156770254075,0.0,0.0
83,perspective_B,0.8243567680476953,0.5693381786278582,0.8920925132795272,5,0.386002219626809,0.2108745300906714,1.0,0.985,False,perspective_ablated,0,0,0.9400793433109423,self_model,1,0.09404151640167951,False,1.4966298198870605,0.7851373997207813,0.35167605574862226,0.17126987278273206,0.3187821636276054,0.7540843229745924,0.2459156770254075,0.0,0.0
84,perspective_B,0.8202409645908797,0.564727191929945,0.8870129590335396,5,0.3905735110272624,0.2062761488658835,1.0,0.985,False,perspective_ablated,0,0,0.9400793433109423,self_model,3,0.02395554279739126,False,1.499072335556949,0.7821606732829439,0.35167605574862226,0.17126987278273206,0.3187821636276054,0.7540843229745924,0.2459156770254075,0.0,0.0
85,perspective_B,0.8100756619348652,0.5612240610240203,0.8689720966097398,5,0.39002254104872,0.2064981977093668,1.0,0.985,False,perspective_ablated,0,0,0.9400793433109423,self_model,0,0.06144763051642509,False,1.4956071852645048,0.7852485947967027,0.35167605574862226,0.17126987278273206,0.3187821636276054,0.7540843229745924,0.2459156770254075,0.0,0.0
86,perspective_B,0.8127184546205164,0.5600367768936634,0.8750381665246517,5,0.38883938992731837,0.20893975717841054,1.0,0.985,False,perspective_ablated,0,0,0.9400793433109423,self_model,3,0.05168236028437011,False,1.496746519545818,0.7845078263595913,0.35167605574862226,0.17126987278273206,0.3187821636276054,0.7540843229745924,0.2459156770254075,0.0,0.0
87,perspective_B,0.8042008646979029,0.5599029398823359,0.8583276993208646,5,0.3890850532613445,0.2073766812504461,1.0,0.985,False,perspective_ablated,0,0,0.9400793433109423,self_model,1,0.10999999999999999,False,1.4974881831168871,0.8076373582612487,0.35167605574862226,0.17126987278273206,0.3187821636276054,0.7540843229745924,0.2459156770254075,0.0,0.0
88,perspective_C,0.5744751447198628,0.5448818126955932,0.40793702986545627,5,0.3763472580091405,0.189181013819558,1.0,0.985,False,perspective_ablated,0,0,0.9400793433109423,self_model,1,0.11,False,1.50104339531152,0.7986232736186492,0.35167605574862226,0.17126987278273206,0.3187821636276054,0.7540843229745924,0.2459156770254075,0.0,0.0
89,perspective_C,0.5620981471301263,0.5340235985871854,0.3900895208382468,5,0.3756668121086117,0.19250902847031126,1.0,0.985,False,perspective_ablated,0,0,0.9400793433109423,self_model,3,0.10873082891775232,False,1.5286928863468516,0.7728559492923117,0.35167605574862226,0.17126987278273206,0.3187821636276054,0.7540843229745924,0.2459156770254075,0.0,0.0
90,perspective_C,0.5622810036630004,0.5283503545891903,0.39418564776829634,5,0.3740701448078653,0.19410850716449554,1.0,0.985,False,perspective_ablated,0,0,0.9400793433109423,self_model,1,0.07438538615320148,False,1.5353372752042922,0.7761240895643886,0.35167605574862226,0.17126987278273206,0.3187821636276054,0.7540843229745924,0.2459156770254075,0.0,0.0
91,perspective_C,0.5461353670831204,0.5243713321310626,0.363864662936104,5,0.37369382802969764,0.19283630124983825,1.0,0.985,False,perspective_ablated,0,0,0.9400793433109423,self_model,2,0.07205108813941995,False,1.5435185870960964,0.7837657558964511,0.35167605574862226,0.17126987278273206,0.3187821636276054,0.7540843229745924,0.2459156770254075,0.0,0.0
92,perspective_C,0.5681832175776231,0.5249287962131729,0.40897244748324413,5,0.373849734457598,0.1905477578333321,1.0,0.985,False,perspective_ablated,0,0,0.9400793433109423,self_model,4,0.10999999999999999,False,1.5577232193995292,0.766810263006558,0.35167605574862226,0.17126987278273206,0.3187821636276054,0.7540843229745924,0.2459156770254075,0.0,0.0
93,perspective_C,0.5551206014289773,0.5229366815857839,0.3874817717910034,5,0.3724587013773615,0.19395677154537502,1.0,0.985,False,perspective_ablated,0,0,0.9400793433109423,self_model,2,0.04480507517078015,False,1.557654432765506,0.7683708806895738,0.35167605574862226,0.17126987278273206,0.3187821636276054,0.7540843229745924,0.2459156770254075,0.0,0.0
94,perspective_C,0.5653331153898882,0.523641445221702,0.4085912993049347,5,0.37161236916197915,0.19570668056866863,1.0,0.985,False,perspective_ablated,0,0,0.9400793433109423,self_model,1,0.08335681785223964,False,1.5766639873770991,0.771646175567643,0.35167605574862226,0.17126987278273206,0.3187821636276054,0.7540843229745924,0.2459156770254075,0.0,0.0
95,perspective_C,0.5258576253694262,0.5202295601318181,0.33138878070042455,5,0.3722171886022724,0.19215821337138242,1.0,0.985,False,perspective_ablated,0,0,0.9400793433109423,self_model,4,0.11,False,1.5642678235454714,0.7642708422357505,0.35167605574862226,0.17126987278273206,0.3187821636276054,0.7540843229745924,0.2459156770254075,0.0,0.0
96,perspective_C,0.5388231886256767,0.51761660995035,0.3594719423345817,5,0.37156738838666886,0.19254573166319708,1.0,0.985,False,perspective_ablated,0,0,0.9400793433109423,self_model,2,0.11,False,1.5901629747556218,0.7438867205338406,0.35167605574862226,0.17126987278273206,0.3187821636276054,0.7540843229745924,0.2459156770254075,0.0,0.0
