generation,environment,perspective_closure,historical_present_distance,identity_step_distance,perspective_step_distance,self_index_similarity,transverse_adaptation,identity_rho,identity_closure,identity_failure,identity_exports_this_step,identity_exports_total,identity_norm,identity_0,identity_1,identity_2,identity_3,identity_4,identity_5,identity_6,present_self_0,present_self_1,present_self_2,present_self_3,present_self_4,present_self_5,present_self_6
68,perspective_C,True,0.09300029681626323,0.0032550103885692094,0.00265549490300574,0.9074189486709452,0.05634057746476138,0.965,True,,0,1,1.3227944511577623,0.5404467450494829,0.41549032764004745,0.5165466579827919,0.789071717210514,0.4019898892625549,0.30784890496747985,0.3731605810948057,0.6197139814879614,0.5204062913074784,0.5997636179827901,0.8015514433799094,0.46962618725775757,0.4395178861451541,0.473642745876898
69,perspective_C,True,0.09230340039552572,0.003230619013843399,0.002605649996551831,0.9057931772016512,0.05570500496173144,0.965,True,,0,1,1.3294533206305938,0.5432808550615472,0.41927136692050304,0.5195305947783841,0.7895170826657988,0.40442821239379223,0.3125740567935437,0.37681505071800436,0.6214213168227525,0.5235200213673494,0.6018019949997144,0.8017964445043657,0.4716562644407637,0.4428532428550177,0.477573998900482
70,perspective_C,True,0.09162691405256018,0.0032069419918396235,0.0025934567979153302,0.9041750726759104,0.055108279336464124,0.965,True,,0,1,1.3360780456332937,0.5460740828972618,0.423025849416961,0.5224797761427512,0.7899557663205454,0.40685024681425225,0.31725702828900426,0.3804765382824636,0.6230873646533925,0.5265422953907299,0.6037929194745844,0.8020509013728432,0.4736291958355062,0.4463732423781291,0.48142898113112526
71,perspective_C,True,0.0909554367661257,0.003183440286814392,0.002575039908249215,0.902565352691882,0.054508725046220445,0.965,True,,0,1,1.342669346796841,0.5488266695933828,0.4267587328031123,0.525396108348439,0.7903889857297838,0.40925343425954186,0.3218948038191898,0.38414422804138076,0.6247194170721497,0.5296796604498547,0.6058035534481158,0.802333463727356,0.47551274525109893,0.4497649005800182,0.4852676742515266
72,perspective_A,True,0.0903351876021122,0.0031617315660739265,0.002591751198414685,0.9009641106170074,0.05393302279956677,0.965,True,,0,1,1.3492313573254677,0.5515622649063963,0.4304674542720247,0.5282837293446717,0.790810715082043,0.4116346979274032,0.3264848300938961,0.38781611587980835,0.6269865356794834,0.5327222033434661,0.6078995653836615,0.8024383957943344,0.4772895390555809,0.4530384116679414,0.4890553091393124
73,perspective_A,True,0.08975377764138733,0.0031413822174485642,0.0026010169084088606,0.8993715263331317,0.05338201622630907,0.965,True,,0,1,1.355766679805938,0.5542868228856318,0.43414905901092005,0.5311450333663272,0.791222098481256,0.4139919211657776,0.3310346507140565,0.3914885646460109,0.6294067785988402,0.5356561610976065,0.6100352728205425,0.8025645264881277,0.47898393330952854,0.4564797049556222,0.4927432234855942
74,perspective_A,True,0.08921988433847998,0.0031226959518467763,0.002622941763220601,0.8977871694850098,0.05287265620592192,0.965,True,,0,1,1.3622776648674482,0.5570015230306462,0.43780242022995863,0.533982614596222,0.7916244502498192,0.4163235642546937,0.33555340599397293,0.3951590553521517,0.6318496841717601,0.5385308081263092,0.612218782791893,0.8027178632973474,0.4806102951348088,0.46014194442595446,0.49635972767860403
75,perspective_A,True,0.08868480169381697,0.0031039680592836105,0.002601766910152434,0.896211681152844,0.05235966103178351,0.965,True,,0,1,1.36876435582097,0.559707238566223,0.4414274652912605,0.5367983392714885,0.7920181967694595,0.41862932372923267,0.3400407095874015,0.3988257587315898,0.6343076811899805,0.5413751362671537,0.6144318910324069,0.8028743508109679,0.4822024063843796,0.4637620800919318,0.4999220090503836
76,perspective_A,True,0.08815661208218362,0.0030854814228764103,0.0025885159487235407,0.8946453001464199,0.05185695956268793,0.965,True,,0,1,1.3752267026603573,0.5624041061819294,0.4450235457784587,0.5395932537168036,0.7924038058619925,0.42090883932085277,0.34449903485027095,0.40248682180923545,0.6367605990149773,0.5441726220683538,0.6166530377090657,0.8030355994132615,0.4837583406326634,0.46742143138367126,0.5034275609500363
77,perspective_A,True,0.08759581901785427,0.003065853665624919,0.0025374945879980304,0.8930892065255894,0.05132659127398903,0.965,True,,0,1,1.3816628566857767,0.5650921840839981,0.44859077019636895,0.5423680677295339,0.7927811995874711,0.4231625239632008,0.34892308431524266,0.4061408649224058,0.6392063319553202,0.5469442434330366,0.6188736540805274,0.8031864837328043,0.48529982910222597,0.4709004481351769,0.5068880536141018
78,perspective_A,True,0.08701263222750986,0.0030454421279628454,0.002495448202499054,0.8915442182713339,0.05078177723013977,0.965,True,,0,1,1.388071175337509,0.567771170010546,0.4521288703899037,0.5451231035449157,0.7931503847048874,0.42539067491299637,0.35331012633258363,0.4097864912605425,0.6416346391282245,0.5496793471545048,0.6210833767404397,0.8033293457993671,0.48682397967164504,0.47426714195355585,0.5103016174405973
79,perspective_A,True,0.08640889401649218,0.0030243112905772255,0.0024544857409050684,0.8900110558443824,0.0502255190500879,0.965,True,,0,1,1.394450008171306,0.5704406167296532,0.45563759307908874,0.5478584848101293,0.7935113679699718,0.42759359365891236,0.35765789706106077,0.4134223611548281,0.6440410762707522,0.5523780900809055,0.6232768539795893,0.8034641922787256,0.48833121051059625,0.4775321471462169,0.5136684882401317
80,perspective_B,True,0.08576517571196479,0.0030017811499187925,0.0023944265990539114,0.8884900075605622,0.04966605244703667,0.965,True,,0,1,1.4007948597885798,0.5730931309915726,0.459106441954131,0.5505750113091329,0.7938659288131609,0.42977048501265996,0.361972805815761,0.41704776636497576,0.6462267384987748,0.5547475609374386,0.6254735276388026,0.8036416777753729,0.48979048948027265,0.4809410043382099,0.5170053671590453
81,perspective_B,True,0.08508086036675648,0.0029778301128364822,0.002331352244492161,0.88698154048656,0.049095048742285735,0.965,True,,0,1,1.4071017865202793,0.5757228961575886,0.462537163992781,0.5532707073129705,0.7942140726192983,0.43192177521499814,0.36625039935907083,0.4206634197803683,0.6482292785920317,0.5571270716298466,0.6275948971330623,0.8038128947028012,0.4912359193651798,0.4841897641960402,0.5203521496619067
82,perspective_B,True,0.0843643164831686,0.0029527510769109173,0.002274994652033672,0.8854862107770336,0.048515587933818216,0.965,True,,0,1,1.4133676022510453,0.5783280353360423,0.46592938718846033,0.555943437585442,0.7945554435876895,0.43404820386730214,0.3704885729424217,0.42426805689436087,0.6501554441134081,0.5594578267264748,0.6296344293835838,0.8039675288590463,0.49267687956654166,0.4873410731690949,0.5236530516087261
83,perspective_B,True,0.0836240243480337,0.002926840852181179,0.002225935606603216,0.8840045554850418,0.047928492258611295,0.965,True,,0,1,1.4195900486506121,0.5809075917163647,0.46928323840429326,0.5585920348244366,0.7948898013567546,0.43615035910511235,0.37468510165709684,0.42786049063371917,0.652029646202398,0.5617537076408289,0.6316176444138629,0.8041085227038349,0.4941097820904499,0.4903893933617123,0.5269090208760264
84,perspective_B,True,0.08292435652239029,0.0029023524782836665,0.002240256937829049,0.8825355589887255,0.04738925159183446,0.965,True,,0,1,1.4257703403996274,0.58346099274711,0.4726051781390879,0.5612161462565163,0.7952181419293758,0.4382220217997617,0.3788457926003978,0.43144008630171127,0.6538619068805163,0.5641958022555694,0.6335666471695689,0.8042709605745014,0.49534072180937955,0.49356198575140997,0.5301346525763501
85,perspective_B,True,0.08221204919881359,0.0028774217219584607,0.002202434931889111,0.8810795341570189,0.04684945762381961,0.965,True,,0,1,1.4319070178762934,0.5859876908359752,0.4758948278359932,0.5638150654027473,0.7955404196724524,0.44026376783586635,0.3829702335835514,0.4350056028182303,0.655652366714686,0.566595169479238,0.6354709790059746,0.8044260774458487,0.4965576228313239,0.49668696354764486,0.5333119867736847
86,perspective_B,True,0.081476326846647,0.0028516714396326424,0.0021537012527389474,0.87963710006226,0.04629682162848992,0.965,True,,0,1,1.4379982550084216,0.5884873828089827,0.4791523429456811,0.5663883237482007,0.7958563295391614,0.44227650698447274,0.38705501379405566,0.43855614355771816,0.657407461493332,0.5689666881127902,0.6373367324157013,0.8045664158641391,0.49777060065319245,0.4996782395979586,0.5364496239464549
87,perspective_B,True,0.0807417226028521,0.0028259602910998363,0.00212809460176227,0.8782082873112023,0.04575344997839971,0.965,True,,0,1,1.4440434864299247,0.590959908513178,0.48237719739311746,0.5689356570246833,0.796166101229923,0.44426044360701017,0.39110192720909936,0.4420903921865042,0.6591309743574204,0.5712910414438621,0.6391692745048457,0.804706949275207,0.498960410485542,0.5026811113667325,0.5395346758087478
88,perspective_C,True,0.07998188854738406,0.0027993660991584204,0.002083355489841084,0.8767931049462537,0.04521856895592038,0.965,True,,0,1,1.4500391971975393,0.5933909668867928,0.48557451146300495,0.5714508303975497,0.7964718496921763,0.4462240308524208,0.39511282017241905,0.4456060394058801,0.6604187191878874,0.5737290279613316,0.6407977533922978,0.8049017715800144,0.5003629363330284,0.5056988690182337,0.5425374555972455
89,perspective_C,True,0.07918480156630443,0.002771468054820662,0.002024364891756838,0.8753928073206528,0.044648222911374484,0.965,True,,0,1,1.4559835676563844,0.5957775472917082,0.48874822161896275,0.5739339643527714,0.7967751706574234,0.4481666732895777,0.3990806509779635,0.4491022581177859,0.6615789784558044,0.5762519444903695,0.6423975148324556,0.8051381629849492,0.5017281004854742,0.5084794146165463,0.5454980026031893
90,perspective_C,True,0.07837103128512224,0.0027429860949792764,0.001980932211841316,0.8740076432855349,0.044076728863656454,0.965,True,,0,1,1.4618747378732493,0.5981193322315793,0.49189776448066996,0.5763841384378099,0.7970755897741217,0.4500889659238809,0.4030038685745128,0.45257843160367056,0.6626856884308819,0.5787351605248839,0.6439389382110126,0.8053585739916628,0.5030893199839555,0.5111725823079434,0.5484215005716331
91,perspective_C,True,0.07755983976175956,0.0027145943916616023,0.0019539819338652833,0.8726374921266495,0.043517908022038844,0.965,True,,0,1,1.467712094500054,0.6004166489520536,0.49502216621447165,0.5788010313731925,0.7973730352713714,0.45199088691562495,0.4068843245367071,0.4560336481601296,0.6637569528165587,0.5811663854464331,0.6454382223058841,0.8055740325526842,0.5044295656879955,0.513874038922919,0.5512989046453559
92,perspective_C,True,0.0767579745506905,0.002686529109274148,0.001933637456436054,0.8712820903570304,0.042976395950157585,0.965,True,,0,1,1.4734954810006704,0.6026700204708485,0.4981203697944309,0.5811845230784174,0.7976675453723763,0.453872259167569,0.41072498506190225,0.45946694369526864,0.6647986923461942,0.5835422684990222,0.6469007943796196,0.8057876095857961,0.5057443798283131,0.5166174823994273,0.5541278063069595
93,perspective_C,True,0.07593775052594678,0.002657821268408148,0.0018870984573795934,0.8699420518431387,0.04241960682518148,0.965,True,,0,1,1.479223833357031,0.6048805040105356,0.5011928628479294,0.5835351824700394,0.7979586709178823,0.45573375387431353,0.4145210785586176,0.46287807315380364,0.6658266930333372,0.5859058856086747,0.648346219981904,0.8059854181011182,0.5070578222174118,0.519184799253768,0.5569277853676965
94,perspective_C,True,0.07510898616701545,0.002628814515845548,0.0018499866629349876,0.868617642201571,0.041859792264177687,0.965,True,,0,1,1.4848963620508038,0.6070488273826506,0.5042396087954663,0.5858532422148591,0.7982460986552261,0.4575758204695164,0.41827058362006825,0.46626663626586085,0.666832600356681,0.5882427470632678,0.6497654608934573,0.806170891984847,0.5083642280229664,0.521649794600065,0.5596941620697233
95,perspective_C,True,0.0742988509951444,0.0026004597848300662,0.0018365633974058997,0.8673084573987346,0.041321203770903286,0.965,True,,0,1,1.4905137094973606,0.6091760056427425,0.5072594822857721,0.5881390998681336,0.7985301446091606,0.45939790727896757,0.4219777825035826,0.46963161222147826,0.6678253490995611,0.5905217085184905,0.6511634608798449,0.8063616973390679,0.5096354435966932,0.5241905517204768,0.5624088064263582
96,perspective_C,True,0.07348602970840301,0.002572011039794107,0.0018051288178919697,0.8660145446852242,0.040786316719187886,0.965,True,,0,1,1.4960752988037436,0.6112625505919174,0.5102520584906004,0.5903927921827786,0.7988106314034255,0.46120026744178055,0.42564241728592067,0.4729725179699039,0.6687915756191646,0.5927616595665817,0.6525303088579893,0.8065440530167269,0.5108939119307664,0.5266816334275283,0.5650860621764977
97,perspective_C,True,0.07267369359689098,0.002543579275891201,0.001776506235287664,0.864735885377328,0.040257142458186124,0.965,True,,0,1,1.5015807786927893,0.613309057384598,0.513216844591335,0.5926144516579703,0.7990874696558111,0.46298303496323023,0.4292648006870736,0.4762888548453477,0.6697341732399336,0.594960232797303,0.6538687771882549,0.8067202957573014,0.5121364823403423,0.52913908589029,0.5677250001254407
98,perspective_C,True,0.07185648754320137,0.0025149770640120373,0.001742601572192181,0.8634727580207491,0.03972293417515047,0.965,True,,0,1,1.5070299191795973,0.61531673720511,0.5161541127598192,0.5948048717853249,0.799360458010173,0.46474656353127175,0.43284262581921484,0.4795803767137009,0.6706713379706584,0.5971387922623107,0.6551978838681041,0.8068871369232924,0.5133695654787017,0.5314883758911091,0.5703323367982955
99,perspective_C,True,0.0710459236104861,0.002486607326366999,0.0017194594358573405,0.8622249769778764,0.03919970458246963,0.965,True,,0,1,1.5124227130975536,0.6172861972444814,0.5190631766907629,0.5969642037449278,0.7996296373295733,0.46649080057711156,0.436377580661559,0.48284651289281966,0.6715870240442946,0.5992702250724972,0.6565000706311188,0.8070512957073238,0.5145819076981231,0.5338413356004778,0.5728985532599511
100,perspective_C,True,0.07024779139497533,0.0024586726988241304,0.0017017581802075618,0.8609923090649555,0.038688840775713086,0.965,True,,0,1,1.5177597172579143,0.619218497604871,0.5219434593205857,0.5990930411852985,0.7998951817712849,0.4682155088646934,0.4398718817936729,0.48608664646907646,0.6724947789698997,0.6013569661142733,0.6577881306126645,0.8072166213784787,0.515768180222305,0.5362147558648135,0.5754217579287284
101,perspective_C,True,0.069428865901478,0.0024300103065517395,0.001654803796091106,0.8597754000337382,0.038158711498791575,0.965,True,,0,1,1.5230398589165337,0.6211145632937706,0.5247959905700326,0.6011920649742989,0.800156472991215,0.4699217538504229,0.44331926053411325,0.4893011114174266,0.6733918030020009,0.6034443521619229,0.6590651494424535,0.8073606451978566,0.516965365599823,0.5383684172348238,0.5779285021362238
102,perspective_C,True,0.06861949351413273,0.0024016822729946347,0.0016338696805308047,0.8585740358894162,0.03763969372211406,0.965,True,,0,1,1.528263454786545,0.6229752022254176,0.5276201337049644,0.603261662671158,0.8004136616887056,0.47160935308744295,0.44672167328764983,0.4924893708358543,0.6742756756265432,0.6054857944252289,0.6603234277417028,0.8075047214909501,0.5181388749081396,0.5405310534923013,0.5803942376582176
103,perspective_C,True,0.06782824371138194,0.002373988529898379,0.001621238579901584,0.8573878098388641,0.03713806622953564,0.965,True,,0,1,1.5334313718186947,0.624801397184699,0.5304150225353464,0.6053023655803663,0.8006670961071564,0.47327782320081624,0.45008288205258595,0.49565072259235254,0.6751522010620282,0.6074741002873091,0.6615674600771074,0.8076546450730129,0.5192799277552508,0.5427562094286813,0.5828137067358039
104,perspective_C,True,0.0670412322628555,0.0023464431291999634,0.0015968734131164561,0.8562167037677545,0.03663982342440886,0.965,True,,0,1,1.5385438474791353,0.6265941424630942,0.5331805738992883,0.6073148170541668,0.8009167919692991,0.4749272369945342,0.4534028854334445,0.4987848987616811,0.6760226908531334,0.6094307757908289,0.6628009791175206,0.8078012635969509,0.5204039315927571,0.5449401215056863,0.5851986131445952
105,perspective_C,True,0.06625859744502252,0.002319050910575761,0.0015731391692859866,0.8550605949060724,0.03614825556940311,0.965,True,,0,1,1.5436009179135015,0.6283540169267033,0.5359164720290049,0.6092992564280639,0.8011627485965835,0.4765576853874432,0.4566823900013124,0.5018916135399092,0.6768762699947837,0.6113490918911942,0.6640130848798007,0.8079441241774249,0.5215114767919344,0.5471030159439557,0.5875481781396289
106,perspective_C,True,0.06547449138893796,0.0022916071986127996,0.001544047264840103,0.8539195940305367,0.03565513648071772,0.965,True,,0,1,1.5486025066446405,0.6300818755514149,0.5386229417640787,0.6112562477363656,0.8014048361497593,0.478169492099237,0.4599199787544009,0.5049708095130162,0.6777214062041779,0.6132441787453977,0.6652132938081131,0.808079535830177,0.5226093057244089,0.549184925803841,0.5898686413429678
107,perspective_C,True,0.06470303630848465,0.002264606270796941,0.0015279522655872824,0.8527934203064977,0.03517374613176012,0.965,True,,0,1,1.5535492476076136,0.6317785614563485,0.5412995448587719,0.6131862674149438,0.8016432580479208,0.47976244459294104,0.46311790119647617,0.5080220579774418,0.6785586156923734,0.615097315898173,0.6663996671243148,0.8082168903829438,0.523682420490781,0.5512891913851238,0.5921493370680339
108,perspective_C,True,0.06393970733856764,0.0022378897568498747,0.001508277593280485,0.8516819156927279,0.03469960042725196,0.965,True,,0,1,1.5584415638303586,0.6334448942687954,0.5439461316672628,0.6150898046239166,0.8018780999873204,0.4813365286058208,0.4662771617563993,0.5110450853941956,0.6793880703834031,0.6169163108156551,0.6675730448141681,0.8083530277450516,0.5247362735323627,0.5533824886228524,0.5943942698846914
109,perspective_C,True,0.06317964780784889,0.0022112876732747126,0.0014843597448779672,0.8505850378949839,0.03422852012527374,0.965,True,,0,1,1.5632796089699939,0.6350816093097793,0.5465627320653288,0.6169673102448227,0.8021093396364707,0.48289191269244536,0.4693976218291037,0.5140397687823277,0.68020818115405,0.6187061430405794,0.6687328223640895,0.8084849471058995,0.5257760739379501,0.5554331638336674,0.5966074679122552
110,perspective_C,True,0.06243163972405469,0.0021851073903419362,0.0014690249545266801,0.8495025169020515,0.03376805736170597,0.965,True,,0,1,1.5680640270567936,0.6366894878756221,0.5491490311279091,0.6188192462083401,0.8023371609040144,0.4844284434557769,0.47248126505455623,0.5170057917350761,0.6810209969052868,0.6204569909961936,0.6698797663453174,0.8086185187091516,0.5267927916447743,0.5575017139848905,0.598783281717996
111,perspective_C,True,0.06168144995076066,0.0021588507482766138,0.0014406943552729486,0.848434364039484,0.03330848715565467,0.965,True,,0,1,1.5727945055727726,0.6382688493941391,0.5517050748701139,0.6206457059424314,0.8025614128429898,0.4859464988599441,0.4755272011710324,0.5199431800864758,0.6818141026903961,0.6221788523337606,0.6710038100395219,0.8087443591604525,0.527801455003412,0.55950801123959,0.6009311732036366
112,perspective_C,True,0.06093004243719441,0.002132551485301804,0.0014131895859919876,0.8473806122836165,0.032848966427950745,0.965,True,,0,1,1.5774708949900755,0.6398202018800857,0.5542310177044255,0.6224469835207332,0.8027819631051955,0.4874464400786838,0.47853437879356625,0.522851988240855,0.6825932061354719,0.6238748701361605,0.672110779608196,0.8088628489060082,0.5288019622525066,0.5614465618148562,0.6030519844973116
113,perspective_C,True,0.060191649352746145,0.0021067077273461046,0.0013991960819330332,0.8463409415835752,0.032401296862609126,0.965,True,,0,1,1.5820938704123424,0.6413441995030552,0.556726502608867,0.6242234415327214,0.8029990126137826,0.48892809998366676,0.48150511077190333,0.5257319240660815,0.6833629911077848,0.6255305864027554,0.6732029267203937,0.8089833776362559,0.5297795802210534,0.5634124353174831,0.6051358689616134
114,perspective_C,True,0.05945136442085114,0.002080797754729786,0.0013712778119717218,0.8453154699967395,0.031950555856374435,0.965,True,,0,1,1.586663410012193,0.6428415864601635,0.5591919390369872,0.6259756341306707,0.803212433631276,0.4903918578265902,0.4844376528355693,0.528583129632731,0.6841266839918625,0.6271675434122984,0.6742860871884182,0.809096755970738,0.5307497526386223,0.565292026876645,0.6071949402560696
115,perspective_C,True,0.05870757448382907,0.002054765106934041,0.0013423806323921285,0.844304215148495,0.03150014405847251,0.965,True,,0,1,1.5911790921186288,0.6443125102097447,0.5616274725090044,0.6277035459159825,0.803422016797895,0.49183820418023844,0.48733077553044085,0.531405769637846,0.6848679793053384,0.6287786096660494,0.6753445422824371,0.8092005241061061,0.5317160393593962,0.5670983012604704,0.6092299869217296
116,perspective_C,True,0.05798336141610481,0.0020294176495636662,0.0013350838391497947,0.8433066249277684,0.031068987801644625,0.965,True,,0,1,1.5956418499282665,0.6457573790797008,0.5640323304511654,0.6294072840713428,0.8036281302676176,0.49326671192922067,0.49018884865242035,0.534199394769689,0.6855944779227748,0.6303376994278926,0.6763817789262752,0.8093109730756811,0.5326527112940171,0.5689900075869988,0.6112236305476458
117,perspective_C,True,0.05725788749203733,0.0020040260622213096,0.0013082710522218045,0.8423227773467138,0.03063587158533608,0.965,True,,0,1,1.600051661608182,0.6471768040581043,0.5664069104974593,0.6310872891106725,0.8038306557343964,0.4946777537582457,0.49301037163680284,0.5369641698146681,0.6863123784626588,0.6318774746309914,0.6774074280521895,0.8094145721755844,0.5335821927585056,0.5708037910633488,0.6131929674833757
118,perspective_C,True,0.05652597943745775,0.0019784092803110127,0.0012771370659635044,0.8413528123604485,0.030198767808552136,0.965,True,,0,1,1.60440805904864,0.6485710612107745,0.5687517060529126,0.6327437204438066,0.8040292997850095,0.4960719736701319,0.4957929129479658,0.5397004253266843,0.6870127227058236,0.633401069224697,0.6784138986287886,0.8095062000376274,0.5345126083835673,0.5725115519557457,0.6151428987294151
119,perspective_C,True,0.05581492027327331,0.0019535222095645654,0.001271276064417352,0.840396196032283,0.029779919361986828,0.965,True,,0,1,1.6087121857058908,0.649940735471698,0.571066071141164,0.6343768709026685,0.8042244793026745,0.49744888653558944,0.49854078505337734,0.5424077273430693,0.687704611522874,0.6348764228600958,0.6794051621255767,0.8096058574325791,0.5354123412546342,0.5743035445311521,0.6170519115091146
120,perspective_C,True,0.055107903071571554,0.0019287766075050024,0.0012505557779164973,0.8394527565038352,0.029367267042417343,0.965,True,,0,1,1.612964089363378,0.6512859885061668,0.5733499045798143,0.6359867369579362,0.8044161736005477,0.49880870213776873,0.5012545260886223,0.5450861129036864,0.6883765364565205,0.6363184551025993,0.6803730439103195,0.8097014592419102,0.5363007608835685,0.5760762432032348,0.6189330290749842
