active_rank,carrier_id,eligible,exact_ground_gap,exact_lowest_eigenvalue,exact_negative,exact_simple,generalized_ground_gap,generalized_lowest_eigenvalue,generalized_match_residual,ground_witness_negative,ground_witness_quotient,parent_ground_eigenvalue,reason,runtime_gate_reached,runtime_gate_success,runtime_reason,state_index
4,annual-sunspots,True,1.459291730228501,-1.2267624077092152,True,True,1.4592917302285007,-1.226762407709215,4.440892098500626e-16,True,-1.2195968892365623,-1.239171417915104,,True,True,,250
4,annual-sunspots,True,1.4550847022004172,-1.2255421334479868,True,True,1.4550847022004174,-1.225542133447987,6.106226635438361e-16,True,-1.22518284641574,-1.2402741403776376,,True,True,,251
4,annual-sunspots,True,1.4638072013066656,-1.237191987711912,True,True,1.4638072013066659,-1.2371919877119126,1.0547118733938987e-15,True,-1.2371239449081948,-1.2420433882673478,,True,True,,252
4,annual-sunspots,True,1.4586972652665908,-1.2340262241822855,True,True,1.4586972652665893,-1.2340262241822841,1.3322676295501878e-15,True,-1.2338554634968848,-1.2413984667968405,,True,True,,253
4,annual-sunspots,True,1.4553035533665932,-1.2337324138153023,True,True,1.4553035533665943,-1.2337324138153036,1.3322676295501878e-15,True,-1.2335935542404475,-1.2421411738319619,,True,True,,254
4,annual-sunspots,True,1.4567890621450577,-1.234995031788323,True,True,1.4567890621450565,-1.234995031788322,8.881784197001252e-16,True,-1.2348922378220553,-1.2426065603270429,,True,True,,255
4,annual-sunspots,True,1.46210586623214,-1.2343408613144615,True,True,1.4621058662321398,-1.234340861314461,4.440892098500626e-16,True,-1.2326007965757007,-1.240651924847425,,True,True,,256
4,annual-sunspots,True,1.4613848506553886,-1.2330688338568936,True,True,1.4613848506553906,-1.2330688338568954,1.7763568394002505e-15,True,-1.2319173046203664,-1.239012834383896,,True,True,,257
4,annual-sunspots,True,1.4698038450124475,-1.2312615881571118,True,True,1.46980384501245,-1.231261588157114,2.220446049250313e-15,True,-1.2301227732614908,-1.2370775445606401,,True,True,,258
4,annual-sunspots,True,1.4942011105504502,-1.2295999912313669,True,True,1.4942011105504494,-1.2295999912313658,1.1102230246251565e-15,True,-1.228364946636021,-1.2353372768992015,,True,True,,259
4,annual-sunspots,True,1.5725924586318427,-1.2236838113772015,True,True,1.572592458631842,-1.2236838113772015,5.551115123125783e-16,True,-1.2152851722535174,-1.2312783643420442,,True,True,,260
4,annual-sunspots,True,1.5719313191978515,-1.221868139187982,True,True,1.5719313191978537,-1.221868139187984,1.9984014443252818e-15,True,-1.1961904562281018,-1.2302112030401826,,True,True,,261
4,annual-sunspots,True,1.5769146047238853,-1.2205183550973824,True,True,1.5769146047238851,-1.220518355097383,1.6653345369377348e-15,True,-1.2035738345527,-1.2285061087566125,,True,True,,262
4,annual-sunspots,True,1.571375755511027,-1.222100862146295,True,True,1.571375755511026,-1.222100862146294,8.881784197001252e-16,True,-1.2149656686010646,-1.2288046382333053,,True,True,,263
4,annual-sunspots,True,1.5708327435266392,-1.2229165167037697,True,True,1.57083274352664,-1.2229165167037703,1.1102230246251565e-15,True,-1.2189978430410409,-1.2280012707138996,,True,True,,264
4,annual-sunspots,True,1.6075941389033797,-1.223433509730671,True,True,1.6075941389033792,-1.2234335097306703,6.661338147750939e-16,True,-1.219482011059874,-1.2280402373513226,,True,True,,265
4,annual-sunspots,True,1.5947111113585706,-1.2252108873242746,True,True,1.5947111113585724,-1.225210887324276,1.3322676295501878e-15,True,-1.2234677755731995,-1.2298408166039358,,True,True,,266
4,annual-sunspots,True,1.5995684266511967,-1.2274283784389008,True,True,1.5995684266511971,-1.2274283784389013,1.2212453270876722e-15,True,-1.226688440536177,-1.2310387739319382,,True,True,,267
4,annual-sunspots,True,1.4709232130904342,-1.228609117083405,True,True,1.470923213090435,-1.2286091170834057,6.661338147750939e-16,True,-1.2251854476251614,-1.232967620800956,,True,True,,268
4,annual-sunspots,True,1.4672415136212704,-1.2300351178757531,True,True,1.4672415136212693,-1.230035117875752,1.1102230246251565e-15,True,-1.2264513649460107,-1.2348921381524214,,True,True,,269
4,annual-sunspots,True,1.4680628204877433,-1.230181568022446,True,True,1.468062820487743,-1.230181568022446,2.220446049250313e-16,True,-1.2265759622567143,-1.2368702311985893,,True,True,,270
4,annual-sunspots,True,1.4723039719966036,-1.2329663475023716,True,True,1.472303971996603,-1.2329663475023707,8.881784197001252e-16,True,-1.2197142362942848,-1.2386510988857893,,True,True,,271
4,annual-sunspots,True,1.486631028663328,-1.2323647187205578,True,True,1.486631028663328,-1.2323647187205573,4.440892098500626e-16,True,-1.2180335296387335,-1.238042992501628,,True,True,,272
4,annual-sunspots,True,1.4970285976817697,-1.2353393966685238,True,True,1.4970285976817697,-1.2353393966685242,9.992007221626409e-16,True,-1.2338014725079558,-1.2385019142730804,,True,True,,273
4,annual-sunspots,True,1.5059458405025459,-1.2333476732081516,True,True,1.5059458405025454,-1.2333476732081512,4.996003610813204e-16,True,-1.2295372786232073,-1.2358333736754346,,True,True,,274
4,annual-sunspots,True,1.504891851309233,-1.2314130783273465,True,True,1.5048918513092349,-1.2314130783273483,1.7763568394002505e-15,True,-1.2284057181143626,-1.23443288553188,,True,True,,275
4,annual-sunspots,True,1.5017743763148663,-1.2310286636195444,True,True,1.5017743763148665,-1.2310286636195444,8.881784197001252e-16,True,-1.2297367825509689,-1.2354363774742358,,True,True,,276
4,annual-sunspots,True,1.5235039978262952,-1.232236242333815,True,True,1.523503997826296,-1.2322362423338156,6.661338147750939e-16,True,-1.2303877900425737,-1.2356251318387712,,True,True,,277
4,annual-sunspots,True,1.524550866123039,-1.2348738813013531,True,True,1.5245508661230383,-1.2348738813013524,6.661338147750939e-16,True,-1.2321794974119937,-1.237939721026896,,True,True,,278
4,annual-sunspots,True,1.5115374359982765,-1.2363091592259763,True,True,1.511537435998278,-1.2363091592259776,1.3322676295501878e-15,True,-1.2327383902874218,-1.2393662887632377,,True,True,,279
4,annual-sunspots,True,1.5121751787388,-1.236340065468771,True,True,1.5121751787388005,-1.2363400654687715,4.440892098500626e-16,True,-1.2305543875926215,-1.2392726964151497,,True,True,,280
4,annual-sunspots,True,1.523375166386604,-1.2329699296204297,True,True,1.5233751663866058,-1.2329699296204313,1.5543122344752192e-15,True,-1.2315142683358913,-1.2375977014932684,,True,True,,281
4,annual-sunspots,True,1.5336020550928577,-1.2294055559453145,True,True,1.5336020550928589,-1.2294055559453154,8.881784197001252e-16,True,-1.2271278336516884,-1.235125600524945,,True,True,,282
4,annual-sunspots,True,1.514006044063936,-1.2259391210225126,True,True,1.5140060440639362,-1.2259391210225126,2.7755575615628914e-16,True,-1.2177587599720816,-1.2342007809833724,,True,True,,283
4,annual-sunspots,True,1.5082930858516153,-1.2300732633650797,True,True,1.5082930858516164,-1.2300732633650808,1.1102230246251565e-15,True,-1.2266933033101615,-1.2343863897786334,,True,True,,284
4,annual-sunspots,True,1.4994972173041887,-1.2314629773454273,True,True,1.4994972173041885,-1.2314629773454273,6.661338147750939e-16,True,-1.2298605205270667,-1.2345530715864248,,True,True,,285
4,annual-sunspots,True,1.4911322402306364,-1.2327759738803095,True,True,1.4911322402306362,-1.2327759738803092,6.661338147750939e-16,True,-1.2320746598702663,-1.23653809693977,,True,True,,286
4,annual-sunspots,True,1.4879370347936025,-1.2232707662952553,True,True,1.4879370347936018,-1.223270766295255,8.326672684688674e-16,True,-1.2218903624050734,-1.2354571455615087,,True,True,,287
4,annual-sunspots,True,1.5011100570326203,-1.2289650409342374,True,True,1.5011100570326208,-1.2289650409342374,4.440892098500626e-16,True,-1.22380936081443,-1.234980942507159,,True,True,,288
4,annual-sunspots,True,1.494789466531806,-1.2307298382802578,True,True,1.4947894665318076,-1.2307298382802592,1.3322676295501878e-15,True,-1.224678965137155,-1.2353029510638118,,True,True,,289
4,annual-sunspots,True,1.5135651866815134,-1.2295864478776597,True,True,1.513565186681513,-1.2295864478776592,7.771561172376096e-16,True,-1.2247951868879703,-1.2336722481485167,,True,True,,290
4,annual-sunspots,True,1.5234704488715534,-1.2279495611789202,True,True,1.5234704488715534,-1.22794956117892,6.661338147750939e-16,True,-1.222755333337459,-1.2325799428907869,,True,True,,291
4,annual-sunspots,True,1.5779196743190602,-1.2219077980465403,True,True,1.5779196743190607,-1.221907798046541,6.661338147750939e-16,True,-1.2147102736182829,-1.2291181721656468,,True,True,,292
4,annual-sunspots,True,1.5754555282010294,-1.2204301375491016,True,True,1.5754555282010299,-1.220430137549102,4.440892098500626e-16,True,-1.206694481011888,-1.2274509221077958,,True,True,,293
4,annual-sunspots,True,1.576768921124149,-1.2209611467800545,True,True,1.576768921124149,-1.2209611467800547,5.551115123125783e-16,True,-1.2173560497914289,-1.226519149272051,,True,True,,294
4,annual-sunspots,True,1.583324466126994,-1.2209880912694033,True,True,1.5833244661269952,-1.2209880912694042,8.881784197001252e-16,True,-1.2183060202016096,-1.2250247972469466,,True,True,,295
4,annual-sunspots,True,1.5797555480324748,-1.2221352369989062,True,True,1.5797555480324748,-1.2221352369989062,3.3306690738754696e-16,True,-1.2203768053160853,-1.2255072064291963,,True,True,,296
4,mauna-loa-co2,True,1.648427630876527,-1.2454521753214618,True,True,1.6484276308765262,-1.2454521753214605,1.3322676295501878e-15,True,-1.2444923343633487,-1.2467653602909377,,True,True,,0
4,mauna-loa-co2,True,1.645686634584761,-1.2422272133406846,True,True,1.6456866345847594,-1.242227213340684,8.326672684688674e-16,True,-1.2417407227320392,-1.2466714911951915,,True,True,,1
4,mauna-loa-co2,True,1.6321645597707573,-1.241443475649205,True,True,1.6321645597707573,-1.241443475649205,2.220446049250313e-16,True,-1.2411235287382094,-1.2465100339135542,,True,True,,2
4,mauna-loa-co2,True,1.6013026475915437,-1.2399149675272165,True,True,1.6013026475915444,-1.2399149675272167,4.996003610813204e-16,True,-1.2398045248504674,-1.2464393123441198,,True,True,,3
4,mauna-loa-co2,True,1.5940693183761279,-1.240048300134125,True,True,1.5940693183761272,-1.2400483001341243,6.661338147750939e-16,True,-1.2400206115384338,-1.2463997599709065,,True,True,,4
4,mauna-loa-co2,True,1.6034683954218514,-1.24561394061576,True,True,1.6034683954218514,-1.24561394061576,4.440892098500626e-16,True,-1.2447840028868622,-1.246377806271488,,True,True,,5
4,mauna-loa-co2,True,1.607050576061334,-1.242723284280204,True,True,1.6070505760613334,-1.2427232842802032,8.881784197001252e-16,True,-1.2424078303426922,-1.2462820071282044,,True,True,,6
4,mauna-loa-co2,True,1.614746230494891,-1.2411767045733741,True,True,1.6147462304948916,-1.2411767045733748,6.661338147750939e-16,True,-1.2410701504151664,-1.2462238885262864,,True,True,,7
4,mauna-loa-co2,True,1.6194381163097264,-1.2414770266739246,True,True,1.6194381163097264,-1.241477026673925,4.440892098500626e-16,True,-1.2413671512442803,-1.2462107855475935,,True,True,,8
4,mauna-loa-co2,True,1.629564218257157,-1.2434898721682814,True,True,1.6295642182571568,-1.2434898721682812,3.3306690738754696e-16,True,-1.2431394961235567,-1.24628732049504,,True,True,,9
4,mauna-loa-co2,True,1.6336212953135085,-1.2451942975294112,True,True,1.6336212953135074,-1.2451942975294101,1.1102230246251565e-15,True,-1.2446714817503541,-1.2463440213213344,,True,True,,10
4,mauna-loa-co2,True,1.6355236678562475,-1.2455502698909453,True,True,1.635523667856248,-1.2455502698909457,4.440892098500626e-16,True,-1.2450206293788126,-1.2463454841458625,,True,True,,11
4,mauna-loa-co2,True,1.6373861476601597,-1.245597859185298,True,True,1.6373861476601628,-1.245597859185301,2.886579864025407e-15,True,-1.2450418955782254,-1.2462647593103784,,True,True,,12
4,mauna-loa-co2,True,1.6379395858152521,-1.2455587105158508,True,True,1.6379395858152532,-1.2455587105158519,1.1102230246251565e-15,True,-1.2450037889238634,-1.2461765736593848,,True,True,,13
4,mauna-loa-co2,True,1.632385427673573,-1.2434520813707783,True,True,1.632385427673572,-1.243452081370778,4.996003610813204e-16,True,-1.2430378880727946,-1.2460561097079426,,True,True,,14
4,mauna-loa-co2,True,1.618480263126132,-1.2447097598935069,True,True,1.6184802631261312,-1.2447097598935064,5.551115123125783e-16,True,-1.2441836401565503,-1.2459378478518752,,True,True,,15
4,mauna-loa-co2,True,1.616757239045434,-1.2451337686687616,True,True,1.6167572390454326,-1.24513376866876,1.5543122344752192e-15,True,-1.2444837878620663,-1.2458745358185754,,True,True,,16
4,mauna-loa-co2,True,1.6167094248124156,-1.245084242624097,True,True,1.616709424812414,-1.2450842426240956,1.3322676295501878e-15,True,-1.2444337233466116,-1.2458806888155411,,True,True,,17
4,mauna-loa-co2,True,1.618708399249526,-1.2450270073328964,True,True,1.6187083992495253,-1.245027007332896,8.881784197001252e-16,True,-1.2443373980408305,-1.2458751855339538,,True,True,,18
4,mauna-loa-co2,True,1.6202119064284755,-1.2411181821378967,True,True,1.6202119064284755,-1.2411181821378963,4.440892098500626e-16,True,-1.2408626475470181,-1.2459294501988247,,True,True,,19
4,mauna-loa-co2,True,1.638966761948761,-1.2453477709969685,True,True,1.6389667619487607,-1.2453477709969685,1.6653345369377348e-16,True,-1.2447834241795188,-1.2460582021823934,,True,True,,20
4,mauna-loa-co2,True,1.639292574563098,-1.245414563661149,True,True,1.639292574563098,-1.2454145636611493,3.3306690738754696e-16,True,-1.2448753260174368,-1.2461664630356712,,True,True,,21
4,mauna-loa-co2,True,1.638491109543649,-1.2454107036965205,True,True,1.6384911095436485,-1.2454107036965194,1.1102230246251565e-15,True,-1.244873413405715,-1.2462762214948429,,True,True,,22
4,mauna-loa-co2,True,1.6375857791264934,-1.245413170373463,True,True,1.637585779126494,-1.2454131703734632,8.881784197001252e-16,True,-1.2448491380288187,-1.2463423057499474,,True,True,,23
4,mauna-loa-co2,True,1.6363670941965296,-1.2452505027431795,True,True,1.6363670941965296,-1.2452505027431793,3.885780586188048e-16,True,-1.244653424793412,-1.2463748243493797,,True,True,,24
4,mauna-loa-co2,True,1.6304232920811554,-1.242273950454579,True,True,1.630423292081157,-1.2422739504545803,1.3322676295501878e-15,True,-1.2420527683345126,-1.246337813102924,,True,True,,25
4,mauna-loa-co2,True,1.6240186965680155,-1.2418642001688354,True,True,1.6240186965680157,-1.2418642001688358,5.551115123125783e-16,True,-1.2417069844836142,-1.246229507175952,,True,True,,26
4,mauna-loa-co2,True,1.6122119359667924,-1.2419317166256316,True,True,1.6122119359667924,-1.2419317166256316,5.551115123125783e-16,True,-1.2417661680322973,-1.246219642879458,,True,True,,27
4,mauna-loa-co2,True,1.6045794276952827,-1.2437522143929094,True,True,1.604579427695283,-1.24375221439291,6.661338147750939e-16,True,-1.2433293559059229,-1.246276790578377,,True,True,,28
4,mauna-loa-co2,True,1.6011581938202997,-1.2457050820575977,True,True,1.6011581938203,-1.2457050820575977,4.440892098500626e-16,True,-1.2449074445454238,-1.246343785178065,,True,True,,29
4,mauna-loa-co2,True,1.600104009513667,-1.245632445645352,True,True,1.6001040095136663,-1.2456324456453514,6.661338147750939e-16,True,-1.244747601759272,-1.2463188141815167,,True,True,,30
4,mauna-loa-co2,True,1.606910939672293,-1.2413821427597274,True,True,1.606910939672293,-1.2413821427597274,1.6653345369377348e-16,True,-1.2411784660854115,-1.2462932260001451,,True,True,,31
4,mauna-loa-co2,True,1.6263178463243462,-1.2411376831746008,True,True,1.6263178463243473,-1.241137683174602,1.1102230246251565e-15,True,-1.240959718780999,-1.2463469285877566,,True,True,,32
4,mauna-loa-co2,True,1.634923894090762,-1.2456404660522387,True,True,1.634923894090762,-1.245640466052239,6.106226635438361e-16,True,-1.2448755131176363,-1.2464542493681432,,True,True,,33
4,mauna-loa-co2,True,1.6363293235674372,-1.2457130754159866,True,True,1.636329323567438,-1.2457130754159873,6.661338147750939e-16,True,-1.244999052366761,-1.2465266043099739,,True,True,,34
4,mauna-loa-co2,True,1.6380257612522788,-1.245770020804089,True,True,1.638025761252282,-1.2457700208040916,2.6645352591003757e-15,True,-1.2450701559442816,-1.2465647928943804,,True,True,,35
4,mauna-loa-co2,True,1.63927601966625,-1.2457917623159143,True,True,1.63927601966625,-1.2457917623159147,1.3322676295501878e-15,True,-1.2450720236621504,-1.2465775134150812,,True,True,,36
4,mauna-loa-co2,True,1.6401040159387354,-1.2455490769898065,True,True,1.6401040159387357,-1.245549076989807,4.440892098500626e-16,True,-1.2448333293356195,-1.2465308379660804,,True,True,,37
4,mauna-loa-co2,True,1.6306407706116435,-1.2417119318654746,True,True,1.6306407706116417,-1.2417119318654728,1.7763568394002505e-15,True,-1.2414657190145346,-1.2463968201559463,,True,True,,38
4,mauna-loa-co2,True,1.613968608906976,-1.2429306600490102,True,True,1.613968608906975,-1.2429306600490093,8.881784197001252e-16,True,-1.24253832014145,-1.2463064284753993,,True,True,,39
4,mauna-loa-co2,True,1.6084980714657664,-1.2456001846240827,True,True,1.6084980714657664,-1.2456001846240825,2.7755575615628914e-16,True,-1.244828962802715,-1.2463403235008477,,True,True,,40
4,mauna-loa-co2,True,1.6084130662432428,-1.2455829008387853,True,True,1.6084130662432423,-1.2455829008387849,4.440892098500626e-16,True,-1.2448281997098847,-1.2463628476999715,,True,True,,41
4,mauna-loa-co2,True,1.6091332276391552,-1.2442152313270054,True,True,1.6091332276391552,-1.2442152313270052,4.440892098500626e-16,True,-1.2437024819912625,-1.2463042362245762,,True,True,,42
4,mauna-loa-co2,True,1.6209004326213239,-1.241163803897569,True,True,1.6209004326213226,-1.2411638038975679,1.1102230246251565e-15,True,-1.240998811537216,-1.2462879472978552,,True,True,,43
4,mauna-loa-co2,True,1.6276148654957767,-1.241543721607446,True,True,1.6276148654957767,-1.2415437216074463,2.220446049250313e-16,True,-1.2413608851858229,-1.2463282132282278,,True,True,,44
4,mauna-loa-co2,True,1.6316121428262542,-1.2448292051566696,True,True,1.6316121428262518,-1.2448292051566678,1.7763568394002505e-15,True,-1.2443084268539555,-1.246441109740743,,True,True,,45
4,mauna-loa-co2,True,1.6337040908079428,-1.2454320049457595,True,True,1.6337040908079443,-1.245432004945761,1.5543122344752192e-15,True,-1.2449166814590875,-1.2465228025155382,,True,True,,46
4,mauna-loa-co2,True,1.635365558540231,-1.2457312192079455,True,True,1.6353655585402318,-1.245731219207946,5.551115123125783e-16,True,-1.2452182172147663,-1.2465413788966528,,True,True,,47
4,mauna-loa-co2,True,1.6366263999970416,-1.2459055961965433,True,True,1.6366263999970403,-1.2459055961965422,1.1102230246251565e-15,True,-1.2453791452525302,-1.2465201646671464,,True,True,,48
4,mauna-loa-co2,True,1.6377477859979965,-1.2456694171618106,True,True,1.6377477859979956,-1.2456694171618097,8.881784197001252e-16,True,-1.245138911529775,-1.2464426931934007,,True,True,,49
4,mauna-loa-co2,True,1.6353279665872553,-1.2439155362076244,True,True,1.6353279665872558,-1.2439155362076244,6.106226635438361e-16,True,-1.2435201107022822,-1.2463612576703278,,True,True,,50
4,mauna-loa-co2,True,1.6280750323053925,-1.2442110096177394,True,True,1.6280750323053927,-1.24421100961774,4.440892098500626e-16,True,-1.2437570518563528,-1.2462974731314607,,True,True,,51
4,mauna-loa-co2,True,1.6206118882924356,-1.245731549575455,True,True,1.620611888292435,-1.2457315495754542,8.881784197001252e-16,True,-1.245074944240876,-1.246335554145437,,True,True,,52
4,mauna-loa-co2,True,1.616611299569196,-1.2456491031887038,True,True,1.6166112995691961,-1.2456491031887043,1.3322676295501878e-15,True,-1.2450169236744968,-1.246399333853399,,True,True,,53
4,mauna-loa-co2,True,1.6163900208004598,-1.2455348360171565,True,True,1.6163900208004602,-1.2455348360171565,3.3306690738754696e-16,True,-1.244847947327379,-1.2463346101312973,,True,True,,54
4,mauna-loa-co2,True,1.6154673151374963,-1.2404846264780292,True,True,1.6154673151374945,-1.2404846264780274,1.7763568394002505e-15,True,-1.24033800380406,-1.2463204889568185,,True,True,,55
4,mauna-loa-co2,True,1.629002192507826,-1.2433043145903726,True,True,1.6290021925078257,-1.2433043145903722,7.771561172376096e-16,True,-1.2429491383824856,-1.2463932874287527,,True,True,,56
4,mauna-loa-co2,True,1.632628290553166,-1.2458312806428031,True,True,1.632628290553166,-1.2458312806428031,2.220446049250313e-16,True,-1.2452509538396201,-1.2464812588680312,,True,True,,57
4,mauna-loa-co2,True,1.6330648169346893,-1.2457837455772587,True,True,1.6330648169346884,-1.2457837455772582,6.661338147750939e-16,True,-1.2452040261891577,-1.2465596237836625,,True,True,,58
4,mauna-loa-co2,True,1.6338976106010947,-1.2458341532460635,True,True,1.6338976106010945,-1.245834153246063,4.440892098500626e-16,True,-1.2452270696709729,-1.246593007896064,,True,True,,59
4,mauna-loa-co2,True,1.6344213489736137,-1.2458262523415857,True,True,1.6344213489736137,-1.2458262523415855,2.220446049250313e-16,True,-1.24517379590332,-1.2466192262623068,,True,True,,60
4,mauna-loa-co2,True,1.634192477986425,-1.2458399330736563,True,True,1.634192477986424,-1.2458399330736551,1.1102230246251565e-15,True,-1.2451263437267013,-1.2466051251392276,,True,True,,61
4,mauna-loa-co2,True,1.6294734156177646,-1.2420844568117535,True,True,1.6294734156177635,-1.242084456811753,7.216449660063518e-16,True,-1.2418654262417987,-1.2465180556149449,,True,True,,62
4,mauna-loa-co2,True,1.6248936713772704,-1.2423951428143818,True,True,1.6248936713772693,-1.2423951428143811,7.771561172376096e-16,True,-1.242139101495753,-1.2465515866054502,,True,True,,63
4,mauna-loa-co2,True,1.6185516773009916,-1.2455723215998193,True,True,1.618551677300991,-1.245572321599818,1.3322676295501878e-15,True,-1.244838032829307,-1.2466293995010775,,True,True,,64
4,mauna-loa-co2,True,1.610360881738375,-1.2459272411078728,True,True,1.610360881738376,-1.2459272411078737,8.881784197001252e-16,True,-1.2451344865724145,-1.2467158616531788,,True,True,,65
4,mauna-loa-co2,True,1.6082050791332954,-1.2458395698668274,True,True,1.6082050791332965,-1.2458395698668285,1.1102230246251565e-15,True,-1.2449761460531674,-1.2466729232726272,,True,True,,66
4,mauna-loa-co2,True,1.617646197569574,-1.242432290951054,True,True,1.6176461975695744,-1.2424322909510546,6.661338147750939e-16,True,-1.2420461506031368,-1.246667105117459,,True,True,,67
4,mauna-loa-co2,True,1.6332208102455155,-1.2414258477243494,True,True,1.6332208102455166,-1.2414258477243505,1.1102230246251565e-15,True,-1.2411613721468167,-1.2467420050706615,,True,True,,68
4,mauna-loa-co2,True,1.6423925925795282,-1.2456775138543725,True,True,1.6423925925795286,-1.245677513854373,4.440892098500626e-16,True,-1.2448767624829675,-1.2468786787082333,,True,True,,69
4,mauna-loa-co2,True,1.64200055067948,-1.2458643763862647,True,True,1.6420005506794793,-1.2458643763862634,1.3322676295501878e-15,True,-1.245048189685417,-1.2469714013484243,,True,True,,70
4,mauna-loa-co2,True,1.6424292717734916,-1.2459749770389617,True,True,1.6424292717734912,-1.2459749770389608,8.881784197001252e-16,True,-1.2451102823325289,-1.2469942581163063,,True,True,,71
4,mauna-loa-co2,True,1.641008143923879,-1.2447267582110446,True,True,1.6410081439238782,-1.2447267582110437,8.881784197001252e-16,True,-1.2441509694317852,-1.246954735759207,,True,True,,72
4,mauna-loa-co2,True,1.637448861811439,-1.243843390792952,True,True,1.6374488618114387,-1.243843390792952,6.106226635438361e-16,True,-1.243509556422166,-1.2468691476402922,,True,True,,73
4,mauna-loa-co2,True,1.61794824217453,-1.2432992130311762,True,True,1.6179482421745273,-1.2432992130311742,1.9984014443252818e-15,True,-1.243072944872262,-1.2467376684227405,,True,True,,74
4,mauna-loa-co2,True,1.600224216979501,-1.243320731917854,True,True,1.6002242169795018,-1.2433207319178552,1.1102230246251565e-15,True,-1.2430782582232878,-1.246654818229261,,True,True,,75
4,mauna-loa-co2,True,1.5931795654127634,-1.2452624567600887,True,True,1.5931795654127638,-1.2452624567600892,4.440892098500626e-16,True,-1.2445470975260746,-1.2466741585409253,,True,True,,76
4,mauna-loa-co2,True,1.5912188214966503,-1.245892497084876,True,True,1.5912188214966494,-1.2458924970848755,5.551115123125783e-16,True,-1.245021343248989,-1.24671388499559,,True,True,,77
4,mauna-loa-co2,True,1.595120754099787,-1.2440372809286149,True,True,1.595120754099787,-1.244037280928615,3.3306690738754696e-16,True,-1.2436264057047655,-1.246643987912397,,True,True,,78
4,mauna-loa-co2,True,1.6090524854020596,-1.2429048921294197,True,True,1.6090524854020596,-1.2429048921294195,2.220446049250313e-16,True,-1.2427516847423277,-1.2466545329293073,,True,True,,79
4,mauna-loa-co2,True,1.6208598807785166,-1.2429204284669781,True,True,1.6208598807785175,-1.242920428466979,8.881784197001252e-16,True,-1.242779698175485,-1.2466903354466725,,True,True,,80
4,mauna-loa-co2,True,1.6316056288349556,-1.244953872016219,True,True,1.6316056288349552,-1.2449538720162185,7.216449660063518e-16,True,-1.24442333118033,-1.2467190132402781,,True,True,,81
4,mauna-loa-co2,True,1.634482568164189,-1.2457769113272121,True,True,1.6344825681641901,-1.2457769113272135,1.3322676295501878e-15,True,-1.245122791836869,-1.2467585617527974,,True,True,,82
4,mauna-loa-co2,True,1.6346322780719607,-1.2459356439247893,True,True,1.6346322780719615,-1.24593564392479,6.661338147750939e-16,True,-1.245299400760726,-1.2467791041048308,,True,True,,83
4,mauna-loa-co2,True,1.6345818620892256,-1.2459030440838887,True,True,1.634581862089225,-1.245903044083888,6.661338147750939e-16,True,-1.2452530605460574,-1.246751276654344,,True,True,,84
4,mauna-loa-co2,True,1.6335740134484693,-1.2456596610774466,True,True,1.6335740134484693,-1.2456596610774464,8.881784197001252e-16,True,-1.245038327335747,-1.2467132758547013,,True,True,,85
4,mauna-loa-co2,True,1.6261766492181429,-1.245160711210767,True,True,1.6261766492181446,-1.245160711210768,1.1102230246251565e-15,True,-1.2445898083066456,-1.2466035932633004,,True,True,,86
4,mauna-loa-co2,True,1.6156943651947961,-1.2454033374096218,True,True,1.6156943651947968,-1.245403337409622,3.3306690738754696e-16,True,-1.2447398117812722,-1.24648117466822,,True,True,,87
4,mauna-loa-co2,True,1.6067286160860896,-1.2456158790288194,True,True,1.6067286160860905,-1.2456158790288203,1.4432899320127035e-15,True,-1.2449386995017704,-1.2465421498522729,,True,True,,88
4,mauna-loa-co2,True,1.5972411044549792,-1.2455513101252471,True,True,1.5972411044549797,-1.2455513101252471,4.440892098500626e-16,True,-1.244949145700681,-1.246665527674445,,True,True,,89
4,mauna-loa-co2,True,1.594706884062738,-1.2457172143776485,True,True,1.5947068840627374,-1.2457172143776476,8.881784197001252e-16,True,-1.2450847548477084,-1.246730507622999,,True,True,,90
4,mauna-loa-co2,True,1.6000954167249708,-1.2430987944150498,True,True,1.6000954167249712,-1.24309879441505,7.771561172376096e-16,True,-1.242866683127846,-1.2467339221496996,,True,True,,91
4,mauna-loa-co2,True,1.6254365203600647,-1.2440849150159803,True,True,1.6254365203600643,-1.2440849150159794,8.881784197001252e-16,True,-1.2437605366809785,-1.2467976368221174,,True,True,,92
4,mauna-loa-co2,True,1.6329126090610384,-1.2460167951610654,True,True,1.6329126090610393,-1.2460167951610663,8.881784197001252e-16,True,-1.2454811552867318,-1.2468894958421257,,True,True,,93
4,mauna-loa-co2,True,1.6373276110879198,-1.2460261342843433,True,True,1.6373276110879207,-1.2460261342843435,7.771561172376096e-16,True,-1.2454288310105208,-1.2470105936371905,,True,True,,94
4,mauna-loa-co2,True,1.6387416336355696,-1.2460958540279612,True,True,1.6387416336355711,-1.2460958540279623,1.1102230246251565e-15,True,-1.2454541192105317,-1.2470972014906987,,True,True,,95
4,mauna-loa-co2,True,1.6397023410205382,-1.2462088028601774,True,True,1.6397023410205396,-1.2462088028601788,1.3322676295501878e-15,True,-1.2454999572782957,-1.2471289796219889,,True,True,,96
4,mauna-loa-co2,True,1.63814331740713,-1.2452834068148233,True,True,1.6381433174071307,-1.2452834068148242,8.881784197001252e-16,True,-1.2447489097987863,-1.2470904436116148,,True,True,,97
