generation,environment,reward,maintenance,environment_match,active_self_representations,multiplicity_unity_distance,representation_diversity,standpoint_persistence,perspective_rho,perspective_closure,perspective_failure,perspective_exports_this_step,perspective_exports_total,here_norm,action_source,chosen_candidate_index,policy_change_norm,self_reference_reachable,self_recurrent_coupling,policy_to_self_coupling,standpoint_0,standpoint_1,standpoint_2,standpoint_3,standpoint_4,standpoint_5,standpoint_6
75,perspective_A,0.8133239040108815,0.5940894064495927,0.856130914453936,5,0.2518847449933046,0.2199920980361357,0.9974016147519736,0.985,True,,0,2,1.5540538881518027,perspective,2,0.10525159356969062,False,1.496550089555734,0.8144098218930561,0.6343076811899805,0.5413751362671537,0.6144318910324069,0.8028743508109679,0.4822024063843796,0.4637620800919318,0.4999220090503836
76,perspective_A,0.7871475922458971,0.6035791263115134,0.7978126154098155,5,0.2504793371837188,0.21740504041608794,0.9974148313698661,0.985,True,,0,2,1.5596984585746134,perspective,3,0.10999999999999999,False,1.4970722919630994,0.8127453508796015,0.6367605990149773,0.5441726220683538,0.6166530377090657,0.8030355994132615,0.4837583406326634,0.46742143138367126,0.5034275609500363
77,perspective_A,0.8156040349322138,0.6102154268873513,0.8507607499378076,5,0.2520771103124898,0.21900882508962707,0.9974657221300173,0.985,True,,0,2,1.5652618064335484,perspective,1,0.09730788466611465,False,1.4990055844841284,0.8119794920119228,0.6392063319553202,0.5469442434330366,0.6188736540805274,0.8031864837328043,0.48529982910222597,0.4709004481351769,0.5068880536141018
78,perspective_A,0.7968018906020826,0.6153645769232725,0.8100761091188542,5,0.25311603985666764,0.21972501907186803,0.9975076628400135,0.985,True,,0,2,1.570751299024062,perspective,3,0.06637076922364324,False,1.4944788937009565,0.8117064086685059,0.6416346391282245,0.5496793471545048,0.6210833767404397,0.8033293457993671,0.48682397967164504,0.47426714195355585,0.5103016174405973
79,perspective_A,0.8277321716819517,0.6190657390618568,0.8691621534318017,5,0.2540875246555874,0.22034461598066613,0.9975485240462243,0.985,True,,0,2,1.5761658687568196,perspective,4,0.08612683260315818,False,1.493621701157765,0.8062797117604822,0.6440410762707522,0.5523780900809055,0.6232768539795893,0.8034641922787256,0.48833121051059625,0.4775321471462169,0.5136684882401317
80,perspective_B,0.8039080904065059,0.5988184224116794,0.833316633761224,5,0.23722379320883413,0.2040110093004934,0.9976084377536983,0.985,True,,0,2,1.5814248185929598,perspective,2,0.11,False,1.4939971203562028,0.7970072767851716,0.6462267384987748,0.5547475609374386,0.6254735276388026,0.8036416777753729,0.48979048948027265,0.4809410043382099,0.5170053671590453
81,perspective_B,0.8135119075536182,0.5836629079350293,0.8614175888378987,5,0.24080871824451355,0.20687941282828656,0.9976713632464865,0.985,True,,0,2,1.5865374600208113,perspective,3,0.10999999999999999,False,1.4977252494476405,0.7972500211913843,0.6482292785920317,0.5571270716298466,0.6275948971330623,0.8038128947028012,0.4912359193651798,0.4841897641960402,0.5203521496619067
82,perspective_B,0.818050205341266,0.57577507609921,0.8754092664767928,5,0.24343559292727315,0.2090693135885366,0.9977275911870047,0.985,True,,0,2,1.5915221680004605,perspective,4,0.10284238314068238,False,1.497768638704902,0.7941659568162562,0.6501554441134081,0.5594578267264748,0.6296344293835838,0.8039675288590463,0.49267687956654166,0.4873410731690949,0.5236530516087261
83,perspective_B,0.8244917644500952,0.5694909869694887,0.8920925132795272,5,0.24595337787510604,0.21089094943093292,0.997776539950908,0.985,True,,0,2,1.5964023937449405,perspective,1,0.09404151640167951,False,1.5023825114242328,0.793978065127481,0.652029646202398,0.5617537076408289,0.6316176444138629,0.8041085227038349,0.4941097820904499,0.4903893933617123,0.5269090208760264
84,perspective_B,0.8203514422168554,0.5648275275437404,0.8870129590335396,5,0.24382470706634368,0.20630312821433935,0.9977622505649117,0.985,True,,0,2,1.6012867904610686,perspective,3,0.02395554279739126,False,1.5052023431761519,0.7913986074256196,0.6538619068805163,0.5641958022555694,0.6335666471695689,0.8042709605745014,0.49534072180937955,0.49356198575140997,0.5301346525763501
85,perspective_B,0.8101643092134505,0.5612760496155411,0.8689720966097398,5,0.24446043711805893,0.20652619255341106,0.9977999886483397,0.985,True,,0,2,1.6060896236126025,perspective,0,0.06144763051642509,False,1.5009388076375505,0.7944260193139104,0.655652366714686,0.566595169479238,0.6354709790059746,0.8044260774458487,0.4965576228313239,0.49668696354764486,0.5333119867736847
86,perspective_B,0.8127868768582367,0.5600430397725501,0.8750381665246517,5,0.2478262891406724,0.20896896318534394,0.997848616297735,0.985,True,,0,2,1.6107963880225773,perspective,3,0.05168236028437011,False,1.5022475289640471,0.7937199903694231,0.657407461493332,0.5689666881127902,0.6373367324157013,0.8045664158641391,0.49777060065319245,0.4996782395979586,0.5364496239464549
87,perspective_B,0.8042508919846127,0.5598672372108201,0.8583276993208646,5,0.246410882983935,0.20740603261496715,0.997874168186128,0.985,True,,0,2,1.615445817237793,perspective,1,0.10999999999999999,False,1.5039390415164322,0.8158135833356674,0.6591309743574204,0.5712910414438621,0.6391692745048457,0.804706949275207,0.498960410485542,0.5026811113667325,0.5395346758087478
88,perspective_C,0.5745084277916613,0.5448070445444816,0.40793702986545627,5,0.23637708440190053,0.1891987220881401,0.9979188131889031,0.985,True,,0,2,1.619953027014225,perspective,1,0.11,False,1.5082314328372086,0.8078108723741732,0.6604187191878874,0.5737290279613316,0.6407977533922978,0.8049017715800144,0.5003629363330284,0.5056988690182337,0.5425374555972455
89,perspective_C,0.5621173486167232,0.5339188093285613,0.3900895208382468,5,0.24416614872902515,0.19253037836891365,0.9979776827528909,0.985,True,,0,2,1.6243538868026473,perspective,3,0.10873082891775232,False,1.541835692351504,0.7839624322711716,0.6615789784558044,0.5762519444903695,0.6423975148324556,0.8051381629849492,0.5017281004854742,0.5084794146165463,0.5454980026031893
90,perspective_C,0.56228763828432,0.5282205391635975,0.39418564776829634,5,0.24711617651324524,0.19412905217120216,0.9980210285394538,0.985,True,,0,2,1.6286524833737914,perspective,1,0.07438538615320148,False,1.5500075476010702,0.7875074270075887,0.6626856884308819,0.5787351605248839,0.6439389382110126,0.8053585739916628,0.5030893199839555,0.5111725823079434,0.5484215005716331
91,perspective_C,0.546131854888639,0.5242209042963477,0.363864662936104,5,0.24619096193287887,0.19285524489766237,0.9980479258460422,0.985,True,,0,2,1.6328851391338188,perspective,2,0.07205108813941995,False,1.5601129024549953,0.7954065240063819,0.6637569528165587,0.5811663854464331,0.6454382223058841,0.8055740325526842,0.5044295656879955,0.513874038922919,0.5512989046453559
92,perspective_C,0.5681710106188096,0.524761517832466,0.40897244748324413,5,0.24405669128353702,0.19056486616317267,0.9980682308160892,0.985,True,,0,2,1.6370650007169474,perspective,4,0.10999999999999999,False,1.5768630893567976,0.7782071782141349,0.6647986923461942,0.5835422684990222,0.6469007943796196,0.8057876095857961,0.5057443798283131,0.5166174823994273,0.5541278063069595
93,perspective_C,0.555101125321771,0.522759206998494,0.3874817717910034,5,0.24908088090792252,0.1939727650076284,0.9981146809934054,0.985,True,,0,2,1.641159728992172,perspective,2,0.04480507517078015,False,1.57671166955904,0.779665046050787,0.6658266930333372,0.5859058856086747,0.648346219981904,0.8059854181011182,0.5070578222174118,0.519184799253768,0.5569277853676965
94,perspective_C,0.5653080249667861,0.523455763605044,0.4085912993049347,5,0.25226744198029893,0.19572147510442736,0.9981517235076314,0.985,True,,0,2,1.6451784581677849,perspective,1,0.08335681785223964,False,1.5994384093080196,0.7831149657230297,0.666832600356681,0.5882427470632678,0.6497654608934573,0.806170891984847,0.5083642280229664,0.521649794600065,0.5596941620697233
95,perspective_C,0.525828991088172,0.5200437282520037,0.33138878070042455,5,0.2480727835565726,0.19217024339881092,0.9981651220531803,0.985,True,,0,2,1.6491656406440938,perspective,4,0.11,False,1.5839194705259894,0.7755257035040579,0.6678253490995611,0.5905217085184905,0.6511634608798449,0.8063616973390679,0.5096354435966932,0.5241905517204768,0.5624088064263582
96,perspective_C,0.5387925615246887,0.5174333651633836,0.3594719423345817,5,0.2493494737256256,0.19255714840209112,0.9981964994472424,0.985,True,,0,2,1.6530838030814397,perspective,2,0.11,False,1.6125038863301324,0.7557717951513881,0.6687915756191646,0.5927616595665817,0.6525303088579893,0.8065440530167269,0.5108939119307664,0.5266816334275283,0.5650860621764977
