active_rank,alpha,beta,carrier_id,depth,depth_over_gap,depth_over_mean_abs_eigenvalue,depth_over_rms_norm,depth_over_spectral_norm,dual_load_min,formation_depth,formation_eigenvalue,formation_gap,gram_rebuild_residual,lambda_keep,lambda_up,log10_dual_margin,log10_y_margin,parent_k_mean_abs_eigenvalue,parent_k_rms_norm,parent_k_spectral_norm,parent_k_spectral_range,parent_lambda0,parent_y_density,parent_y_min,persistence_rank,reason,state_index,success,successor_y_density,successor_y_min,terminal,unitarity_residual,y_density_ratio
4,0.007017012798761116,0.9929829872012389,mauna-loa-co2,1,0.7630088898494037,1.416324319098207,1.3717817574085618,0.998213324137024,0.006429786213603052,1.2448794786458026,-1.2448794786458026,1.6315399403688553,0.0,0.9098840923556735,0.006429786213603052,7.80819653314257,7.922361402686831,0.8789508602368943,0.9074909124010434,1.2471076557929404,2.4471076523805992,-1.2471076557929404,0.27949699808959005,0.08362986634100052,4,,109,True,0.015324871590110539,0.011890012206309841,False,2.3581589674179127e-16,0.05483018313205031
4,0.00014219849533287057,0.9998578015046671,mauna-loa-co2,2,0.7629709360738947,1.8773517376231221,1.6697757308595067,0.9997740946484767,0.00017495966744043257,1.244598253709575,-1.244598253709575,1.6312525089278553,0.0,1.2302154676776014,0.00017495966744043257,6.242937944532768,7.075182300466487,0.6629542183103824,0.7453685130930282,1.2448794786458026,1.7909563810016524,-1.2448794786458026,0.015324871590110539,0.011890012206309841,4,,109,True,0.00037282025687851526,0.0002769263183123778,False,1.119920647300989e-16,0.024327789938488227
4,7.722104466102319e-08,0.9999999227789553,mauna-loa-co2,3,0.7629238208621292,1.8772278738126909,1.6696758105626852,0.999721936231922,9.608250148979806e-08,1.2442521760294054,-1.2442521760294054,1.63089962851515,0.0,1.2442527097629894,9.608250148979806e-08,2.9826443013169337,5.442364231854959,0.6628136058422689,0.7452058466428217,1.2445982537095752,1.7906459620693305,-1.2445982537095752,0.00037282025687851526,0.0002769263183123778,4,,109,True,2.2288566062528524e-07,1.538240168793201e-07,False,1.1910434439316553e-16,0.0005978367766049614
0,nan,nan,mauna-loa-co2,4,nan,nan,nan,nan,2.969343596845834e-14,nan,nan,nan,nan,1.244251983993204,2.969343596845834e-14,-3.5273395452196485,2.187024148104284,0.6626405670021845,0.7450056047375989,1.2442521760294059,1.7902617012637558,-1.2442521760294059,2.2288566062528524e-07,1.538240168793201e-07,4,dual persistent load below admissibility threshold,109,False,nan,nan,True,nan,nan
4,0.006938734162237629,0.9930612658377623,mauna-loa-co2,1,0.7695076502761492,1.4125867274735278,1.3643188173004528,0.9975928721008803,0.006365984242171583,1.244011093292136,-1.244011093292136,1.616632521906318,0.0,0.911090153048244,0.006365984242171583,7.803865559269841,7.920146964004824,0.8806617456452415,0.9118184675878275,1.2470128126239628,2.4470127971461832,-1.2470128126239628,0.28209376081561816,0.0832045285202012,4,,110,True,0.014587838587038408,0.011773044901825546,False,2.2344785780231783e-16,0.05171273035199561
4,0.00013925047493188768,0.9998607495250682,mauna-loa-co2,2,0.7694907103737477,1.9219183298536362,1.6928257363497219,0.9998423565810348,0.00017123313537878164,1.243814983130159,-1.243814983130159,1.6164132540677825,0.0,1.229505975955203,0.00017123313537878164,6.233587808937598,7.070888800399911,0.647173692976268,0.7347566594847649,1.2440110932921362,1.7474571026746033,-1.2440110932921362,0.014587838587038408,0.011773044901825546,4,,110,True,0.00034617529436821204,0.0002714075554322965,False,4.447577033478226e-16,0.02373040339751194
4,7.405981922370636e-08,0.9999999259401808,mauna-loa-co2,3,0.7694689714225754,1.921845474185862,1.692766702307661,0.9998105851847887,9.209166791407682e-08,1.243579386144972,-1.243579386144972,1.6161527395261603,0.0,1.2434767200229169,9.209166791407682e-08,2.9642203387459096,5.433621933363815,0.6470756378952792,0.734643104953367,1.2438149831301586,1.7472579110426496,-1.2438149831301586,0.00034617529436821204,0.0002714075554322965,4,,110,True,1.9722886701536472e-07,1.4764172188081798e-07,False,1.1332980400551766e-16,0.0005697369807262465
0,nan,nan,mauna-loa-co2,4,nan,nan,nan,nan,2.7280552742090222e-14,nan,nan,nan,nan,1.2435792020581862,2.7280552742090222e-14,-3.564146834513807,2.16920910153972,0.6469578394026858,0.7345065969826071,1.2435793861449722,1.7470184441639978,-1.2435793861449722,1.9722886701536472e-07,1.4764172188081798e-07,4,dual persistent load below admissibility threshold,110,False,nan,nan,True,nan,nan
4,0.00688226037989313,0.9931177396201069,mauna-loa-co2,1,0.7794766363224452,1.3962039685099032,1.3493690215962657,0.9984764765660317,0.006321577178063906,1.2450538200877104,-1.2450538200877104,1.5972945975159034,0.0,0.9122105371448279,0.006321577178063906,7.800825444465502,7.9179032616322935,0.8917420721962941,0.9226933478988917,1.2469535830926228,2.4469535697217206,-1.2469535830926228,0.2881840622290533,0.08277577615218965,4,,111,True,0.014945542610507205,0.011674252771963337,False,4.535641721754294e-16,0.05186110048871561
4,0.00013710420242379852,0.9998628957975761,mauna-loa-co2,2,0.7794521501444791,1.9003068215525525,1.678639211635204,0.9997679416198879,0.0001687505673272454,1.2447648949150683,-1.2447648949150683,1.5969740986465157,0.0,1.23065105177269,0.0001687505673272454,6.227245241572265,7.067229092458842,0.6550336402508381,0.7415321209508218,1.2450538200877102,1.7892317776203615,-1.2450538200877102,0.014945542610507205,0.011674252771963337,4,,111,True,0.00035745169609282623,0.0002671008853306997,False,1.2618978969152908e-16,0.02391694335952219
4,7.187263817872383e-08,0.9999999281273617,mauna-loa-co2,3,0.7794169469413457,1.9001585026632497,1.6785276678087708,0.9997014250038608,8.944058529417216e-08,1.2443932392413748,-1.2443932392413748,1.596569389624807,0.0,1.2444315546541058,8.944058529417216e-08,2.951534632550371,5.426675327533167,0.6548891776645166,0.7413599805988688,1.2447648949150683,1.7886899053839875,-1.2447648949150683,0.00035745169609282623,0.0002671008853306997,4,,111,True,2.0648205942275153e-07,1.4313904065464586e-07,False,2.2493368887585084e-16,0.0005776502438783517
0,nan,nan,mauna-loa-co2,4,nan,nan,nan,nan,2.5750008717858762e-14,nan,nan,nan,nan,1.2443930604992912,2.5750008717858762e-14,-3.589222619589108,2.1557581021626113,0.6547033498276699,0.7411380722903718,1.2443932392413748,1.7879851251688885,-1.2443932392413748,2.0648205942275153e-07,1.4313904065464586e-07,4,dual persistent load below admissibility threshold,111,False,nan,nan,True,nan,nan
4,0.006807137631686114,0.993192862368314,mauna-loa-co2,1,0.7824590363998593,1.3733652202527435,1.332475535886188,0.9993917341660401,0.00624110054256803,1.2461945612946057,-1.2461945612946057,1.5926642844185446,0.0,0.9106054332364357,0.00624110054256803,7.795261179012669,7.915488042785661,0.9074021556081533,0.9352476107306544,1.2469530402255273,2.446952918381892,-1.2469530402255273,0.294889455198261,0.08231671727563396,4,,112,True,0.01570736122193471,0.011556210186322708,False,2.2748228263885775e-16,0.05326525226673259
4,0.0001345843658813889,0.9998654156341187,mauna-loa-co2,2,0.7824223779448122,1.8570492190759809,1.652192411466727,0.9996803812022979,0.00016581890115600835,1.245796254087222,-1.245796254087222,1.5922298354496882,0.0,1.231915634765958,0.00016581890115600835,6.219634032848143,7.062815432266135,0.6708471920346288,0.7540261324534662,1.246194561294606,1.847857470806031,-1.246194561294606,0.01570736122193471,0.011556210186322708,4,,112,True,0.00038505927141552605,0.00026202144485456153,False,2.255757374360073e-16,0.024514574152519394
4,6.938008989427662e-08,0.9999999306199101,mauna-loa-co2,3,0.782369082275875,1.8568184011146576,1.6520243816791165,0.9995788752330192,8.641073940666206e-08,1.2452716184300139,-1.2452716184300139,1.591667726448976,0.0,1.2454687438882304,8.641073940666206e-08,2.9365677213586117,5.418336837124589,0.670648038430937,0.7537852541645425,1.2457962540872218,1.8470992094991654,-1.2457962540872218,0.00038505927141552605,0.00026202144485456153,4,,112,True,2.3497057553837558e-07,1.3796301468586955e-07,False,4.503692088026556e-16,0.000610219238909881
0,nan,nan,mauna-loa-co2,4,nan,nan,nan,nan,2.4107126102825148e-14,nan,nan,nan,nan,1.2452714458218315,2.4107126102825148e-14,-3.6178545603433236,2.139762675744158,0.6703857206023334,0.7534671469538771,1.245271618430014,1.8460901907081848,-1.245271618430014,2.3497057553837558e-07,1.3796301468586955e-07,4,dual persistent load below admissibility threshold,112,False,nan,nan,True,nan,nan
4,0.006700288548909949,0.9932997114510901,mauna-loa-co2,1,0.7844256525957698,1.3684981389833686,1.3304649218493019,0.9993821172892399,0.006146654737741678,1.2462345333205473,-1.2462345333205473,1.5887223080945785,0.0,0.9112249917030164,0.006146654737741678,7.788638819155541,7.912210092869701,0.9106585517510104,0.9366910114310439,1.2470050361726293,2.4470046844403113,-1.2470050361726293,0.2948548070191206,0.08169774941238768,4,,113,True,0.015521915063237404,0.011392557148460151,False,1.1675516270631709e-16,0.05264257083056763
4,0.00013071774147778597,0.9998692822585222,mauna-loa-co2,2,0.784395511764713,1.8607286241530896,1.6534009286523053,0.9997167930385695,0.0001610859848165081,1.2458815910251357,-1.2458815910251357,1.5883334011207983,0.0,1.2321581309432306,0.0001610859848165081,6.207057756548137,7.056621215810435,0.6695665207989148,0.7535266065446447,1.2462345333205471,1.8512483507938786,-1.2462345333205471,0.015521915063237404,0.011392557148460151,4,,113,True,0.000376376621307509,0.00025465572235843317,False,2.2452233681686354e-16,0.02424807891127631
4,6.547787208766914e-08,0.9999999345221279,mauna-loa-co2,3,0.7843509022365605,1.8605262750974003,1.6532539378817177,0.9996277211545225,8.155684324150608e-08,1.245417775664828,-1.245417775664828,1.587832400158583,0.0,1.2455633529467796,8.155684324150608e-08,2.9114604075263246,5.405953439635576,0.6693900496512091,0.7533130556220284,1.2458815910251364,1.8505805529691526,-1.2458815910251364,0.000376376621307509,0.00025465572235843317,4,,113,True,2.2496654840953837e-07,1.3026105287895374e-07,False,1.4385439872872083e-16,0.000597716584064171
0,nan,nan,mauna-loa-co2,4,nan,nan,nan,nan,2.1465727920396764e-14,nan,nan,nan,nan,1.245417612736543,2.1465727920396764e-14,-3.668254379653614,2.1148145841840775,0.6691581419710546,0.7530315600800008,1.2454177756648275,1.8496927636080183,-1.2454177756648275,2.2496654840953837e-07,1.3026105287895374e-07,4,dual persistent load below admissibility threshold,113,False,nan,nan,True,nan,nan
4,0.006638981348379323,0.9933610186516207,mauna-loa-co2,1,0.7830889493487277,1.380612530251286,1.338656761099205,0.9993506937517062,0.006073233023020141,1.2461809120756988,-1.2461809120756988,1.5913657230281582,0.0,0.9087106328034309,0.006073233023020141,7.78341994482589,7.909545074642944,0.9026290032648631,0.9309189243196501,1.2469905908579064,2.44698999851491,-1.2469905908579064,0.29117848058356305,0.08119795184559091,4,,114,True,0.015132114022958863,0.01128181453409853,False,2.2408567695708295e-16,0.05196851770306637
4,0.00012827535735857254,0.9998717246426414,mauna-loa-co2,2,0.7830503805965991,1.874494722659405,1.6615797553497638,0.999675025540968,0.00015808593341219053,1.245775935107941,-1.245775935107941,1.590926926258302,0.0,1.2322371041285998,0.00015808593341219053,6.198893227849666,7.052378955921226,0.6645929273892642,0.7497539200853492,1.2461809120756988,1.839489656547844,-1.2461809120756988,0.015132114022958863,0.01128181453409853,4,,114,True,0.0003604318491652313,0.00024986862368376537,False,2.255641069232232e-16,0.02381900166879354
4,6.309452392575528e-08,0.9999999369054762,mauna-loa-co2,3,0.7829947556968009,1.8742615798547004,1.6614107910731353,0.9995709810811778,7.85819383651393e-08,1.2452414736631663,-1.2452414736631663,1.5903573614040414,0.0,1.2454636078959629,7.85819383651393e-08,2.895322737264045,5.39771172464778,0.6643904389053858,0.7495084781884932,1.245775935107941,1.8387172490003934,-1.245775935107941,0.0003604318491652313,0.00024986862368376537,4,,114,True,2.0748973879253836e-07,1.2546614115069937e-07,False,2.2398939435288692e-16,0.0005756698229445859
0,nan,nan,mauna-loa-co2,4,nan,nan,nan,nan,1.9932815013551016e-14,nan,nan,nan,nan,1.2452413166900453,1.9932815013551016e-14,-3.7004313636918544,2.098526540993346,0.6641232081829981,0.7491837919419472,1.2452414736631656,1.837688040236133,-1.2452414736631656,2.0748973879253836e-07,1.2546614115069937e-07,4,dual persistent load below admissibility threshold,114,False,nan,nan,True,nan,nan
4,0.006519867432160971,0.993480132567839,mauna-loa-co2,1,0.7753188827971716,1.3798086246375914,1.3361441767604967,0.9980146551053599,0.005964554883993245,1.2445346644972815,-1.2445346644972815,1.60519070554207,0.0,0.9088630771275873,0.005964554883993245,7.775578039181805,7.906494495372505,0.9019617954802683,0.9314374048425492,1.247010410248832,2.4470097161612205,-1.247010410248832,0.2911287223791273,0.08062959815906234,4,,115,True,0.014209348031043572,0.011114106804429194,False,2.3032741061081644e-16,0.048807784800220466
4,0.00012421436373190664,0.9998757856362681,mauna-loa-co2,2,0.7752982261908045,1.9031920601268066,1.6816918700366428,0.9997867541944326,0.00015290487983743564,1.2442692727001952,-1.2442692727001952,1.6048911640279888,0.0,1.23082292789464,0.00015290487983743564,6.184421345795923,7.045874565955872,0.6537801931652087,0.7398913527916879,1.2445346644972823,1.7699713178135126,-1.2445346644972823,0.014209348031043572,0.011114106804429194,4,,115,True,0.0003229448015069433,0.00024230642102430927,False,4.496567992147441e-16,0.022727629782970795
4,5.911372903823714e-08,0.9999999408862709,mauna-loa-co2,3,0.7752683962126176,1.903060744985862,1.6815909231923336,0.9997280495458857,7.353553492932195e-08,1.2439308931064437,-1.2439308931064437,1.6045164477016747,0.0,1.2439670408002264,7.353553492932195e-08,2.86649725601383,5.384364922921975,0.6536474972666649,0.7397345430153514,1.244269272700195,1.7694748438401953,-1.244269272700195,0.0003229448015069433,0.00024230642102430927,4,,115,True,1.680550795942265e-07,1.1776904792961179e-07,False,2.522597406032912e-16,0.0005203832940181677
0,nan,nan,mauna-loa-co2,4,nan,nan,nan,nan,1.7406409188792724e-14,nan,nan,nan,nan,1.2439307461357298,1.7406409188792724e-14,-3.759290811325818,2.0710311641380668,0.6534783074697896,0.7395342203823622,1.2439308931064441,1.768834624129441,-1.2439308931064441,1.680550795942265e-07,1.1776904792961179e-07,4,dual persistent load below admissibility threshold,115,False,nan,nan,True,nan,nan
4,0.006444373317391941,0.993555626682608,mauna-loa-co2,1,0.7662144889640745,1.3724305760136677,1.3310928248131562,0.9977325751582875,0.005894986631173556,1.2442321108015315,-1.2442321108015315,1.6238692020608212,0.0,0.9088544142553778,0.005894986631173556,7.77048282452625,7.904172786034767,0.9065902002966891,0.9347448108858846,1.2470597250010982,2.4470591655051437,-1.2470597250010982,0.292512751212836,0.08019970781076954,4,,116,True,0.014729369378207003,0.010999803561254651,False,2.2815007505276987e-16,0.05035462323312438
4,0.00012165344189258101,0.9998783465581075,mauna-loa-co2,2,0.7661886857191018,1.8593719763196237,1.6584907327798328,0.9997966105412689,0.00014973265042794362,1.243979047105979,-1.243979047105979,1.623593600757038,0.0,1.2306633713483586,0.00014973265042794362,6.175316512130318,7.0413849294286885,0.6690318359902724,0.7500669268262466,1.2442321108015308,1.8180062951796438,-1.2442321108015308,0.014729369378207003,0.010999803561254651,4,,116,True,0.000338808462703529,0.00023738333820212193,False,2.244451371635503e-16,0.023002238181684592
4,5.671454053856657e-08,0.9999999432854594,mauna-loa-co2,3,0.7661552798809703,1.8592560976700856,1.658394124670825,0.9997485635984726,7.053491607861215e-08,1.2436662654907993,-1.2436662654907993,1.6232561442166331,0.0,1.2436830380436954,7.053491607861215e-08,2.8484041539624183,5.37545023281225,0.6689053041424963,0.7499220161176433,1.243979047105979,1.8177421473259217,-1.243979047105979,0.000338808462703529,0.00023738333820212193,4,,116,True,1.808218662760179e-07,1.1301172602876895e-07,False,2.2717378951150933e-16,0.000533699379387239
0,nan,nan,mauna-loa-co2,4,nan,nan,nan,nan,1.6010255189929876e-14,nan,nan,nan,nan,1.2436661245053289,1.6010255189929876e-14,-3.7956017457387183,2.0531235079558083,0.6687489133349062,0.7497427815730285,1.2436662654907988,1.8174145152635517,-1.2436662654907988,1.808218662760179e-07,1.1301172602876895e-07,4,dual persistent load below admissibility threshold,116,False,nan,nan,True,nan,nan
4,0.006400270341335049,0.9935997296586649,mauna-loa-co2,1,0.7640377277522974,1.3775964502607947,1.3399486195287138,0.9990805146527325,0.005860890225717529,1.2460142031732726,-1.2460142031732726,1.630828109547534,0.0,0.9098645265376923,0.005860890225717529,7.767963587136337,7.902015604381442,0.9044841854357187,0.9298970012831688,1.2471609493919227,2.4471609339860727,-1.2471609493919227,0.2886687367548394,0.07980233600642415,4,,117,True,0.01483517099541172,0.010916138438426704,False,2.2578152240022035e-16,0.051391678787893594
4,0.00012008583341301831,0.999879914166587,mauna-loa-co2,2,0.7639835876736414,1.8459894219953383,1.6516990676375165,0.999672017524746,0.00014802564229066605,1.2456055323507138,-1.2456055323507138,1.6304087580515039,0.0,1.2325172945171048,0.00014802564229066605,6.170336954183607,7.038069034753773,0.6747630931732713,0.7541358815031284,1.2460142031732722,1.8231323566908322,-1.2460142031732722,0.01483517099541172,0.010916138438426704,4,,117,True,0.00034078121141923744,0.00023409488261691487,False,1.6079733469564413e-17,0.02297116841623434
4,5.5326799492388076e-08,0.9999999446732004,mauna-loa-co2,3,0.7639136905628418,1.8457764552084588,1.6515274289542512,0.9995818422402314,6.889918295715837e-08,1.2450846727317506,-1.2450846727317506,1.6298761078812298,0.0,1.2453129365393043,6.889918295715837e-08,2.8382140718451945,5.369391919995098,0.6745587577619918,0.7538988762179624,1.2456055323507138,1.8226517354430825,-1.2456055323507138,0.00034078121141923744,0.00023409488261691487,4,,117,True,1.8123433775830312e-07,1.1007566819444163e-07,False,1.251019796835068e-16,0.0005318202168585643
0,nan,nan,mauna-loa-co2,4,nan,nan,nan,nan,1.5279511318652965e-14,nan,nan,nan,nan,1.245084535058385,1.5279511318652965e-14,-3.81589053548587,2.041691330445695,0.6742983279525102,0.7535966415889832,1.2450846727317506,1.8220347006350388,-1.2450846727317506,1.8123433775830312e-07,1.1007566819444163e-07,4,dual persistent load below admissibility threshold,117,False,nan,nan,True,nan,nan
4,0.006339545722145917,0.9936604542778541,mauna-loa-co2,1,0.7641530243874215,1.3882923948402137,1.3523104042965621,0.999258161693311,0.005801964135646143,1.2463010122285705,-1.2463010122285705,1.6309573769307004,0.0,0.9093999115095059,0.005801964135646143,7.76357503992009,7.899770472494976,0.8977222787221377,0.9216086841222411,1.2472262524397384,2.4472262457480136,-1.2472262524397384,0.28294521174286164,0.07939085379165661,4,,118,True,0.014756185044622498,0.01081680733883029,False,2.4821800960383335e-16,0.052152093169305164
4,0.00011796227562495357,0.9998820377243751,mauna-loa-co2,2,0.7640921741157147,1.841555356916616,1.649841631153542,0.9996411851502283,0.00014545526895908963,1.2458538209180974,-1.2458538209180974,1.6305020037143114,0.0,1.2329205244137882,0.00014545526895908963,6.162729457713792,7.034099094436494,0.6765226015274807,0.7551354005093307,1.2463010122285705,1.81332635576373,-1.2463010122285705,0.014756185044622498,0.01081680733883029,4,,118,True,0.0003356798845169174,0.00022995023493358103,False,3.349919070012341e-16,0.02274841929006895
4,5.341577775776489e-08,0.9999999465842222,mauna-loa-co2,3,0.7640131932110726,1.8413140421426164,1.6496468783308433,0.9995384974474623,6.653289563534276e-08,1.2452788561996548,-1.2452788561996548,1.6299180004547693,0.0,1.2455662891057446,6.653289563534276e-08,2.8230364251608386,5.361633857616539,0.6762990058722441,0.7548760116829737,1.2458538209180974,1.8128789908158303,-1.2458538209180974,0.0003356798845169174,0.00022995023493358103,4,,118,True,1.7454267323208754e-07,1.0624401818754017e-07,False,1.5134737507067404e-16,0.0005199676277393709
0,nan,nan,mauna-loa-co2,4,nan,nan,nan,nan,1.424626560479724e-14,nan,nan,nan,nan,1.24527872326151,1.424626560479724e-14,-3.8462989630082602,2.0263044875103486,0.6760115235130226,0.7545425090736188,1.2452788561996544,1.81230379649061,-1.2452788561996544,1.7454267323208754e-07,1.0624401818754017e-07,4,dual persistent load below admissibility threshold,118,False,nan,nan,True,nan,nan
4,0.006268432927898622,0.9937315670721014,mauna-loa-co2,1,0.7644738529334195,1.3947958338538777,1.3588110967767884,0.9993198089900899,0.00573736926029732,1.246414715584138,-1.246414715584138,1.6304216433321133,0.0,0.9095423069028277,0.00573736926029732,7.758712802217934,7.897178752364866,0.8936180373727124,0.9172832916516036,1.2472630927268036,2.4472630919294414,-1.2472630927268036,0.2798200734487741,0.07891848733796529,4,,119,True,0.01477930335596714,0.010701738198650572,False,3.371645096208832e-16,0.05281716630909522
4,0.00011551398688896271,0.9998844860131111,mauna-loa-co2,2,0.7644092689037866,1.8356723832584734,1.6458755410501036,0.9996167632219622,0.0001424651411288355,1.2459370436244388,-1.2459370436244388,1.6299345053876635,0.0,1.2331726074810243,0.0001424651411288355,6.153708612643653,7.029454322430412,0.6787360615039572,0.7570056256073314,1.246414715584138,1.8282011175301198,-1.246414715584138,0.01477930335596714,0.010701738198650572,4,,119,True,0.0003355792182532614,0.00022518248044354607,False,2.2546427760777737e-16,0.022706024104835184
4,5.1265073064456715e-08,0.9999999487349269,mauna-loa-co2,3,0.7643246618324357,1.835406189860596,1.6456634811464268,0.9995031562008535,6.38586187758168e-08,1.2453180075301877,-1.2453180075301877,1.6293050188183003,0.0,1.245655407957952,6.38586187758168e-08,2.8052195207720407,5.3525345986896635,0.6784972255241075,0.7567270112007685,1.2459370436244395,1.827606032398661,-1.2459370436244395,0.0003355792182532614,0.00022518248044354607,4,,119,True,1.7424201100125275e-07,1.0192631075630916e-07,False,2.285443114984408e-16,0.0005192276563137841
0,nan,nan,mauna-loa-co2,4,nan,nan,nan,nan,1.31375004596898e-14,nan,nan,nan,nan,1.2453178799520601,1.31375004596898e-14,-3.881487255767451,2.008286305118768,0.678187707476982,0.7563657725140848,1.2453180075301882,1.8268300436419531,-1.2453180075301882,1.7424201100125275e-07,1.0192631075630916e-07,4,dual persistent load below admissibility threshold,119,False,nan,nan,True,nan,nan
4,0.006182629768022763,0.9938173702319771,mauna-loa-co2,1,0.7651366184836785,1.3982124260096676,1.3604179714964788,0.9994246796700689,0.0056585111572665225,1.2465509211544727,-1.2465509211544727,1.6291873778369732,0.0,0.9095687254036158,0.0056585111572665225,7.752702176552071,7.894118487712168,0.8915318573673253,0.9162999513915927,1.2472685000794512,2.4472684963375357,-1.2472685000794512,0.2788584238064125,0.07836434134999226,4,,120,True,0.01476983969383148,0.010564926508202602,False,2.591373669079222e-16,0.05296537035612348
4,0.0001126377877979831,0.999887362212202,mauna-loa-co2,2,0.7650709189406539,1.8341290472490177,1.6435125004552242,0.9995961682367303,0.0001389513807154328,1.246047524297978,-1.246047524297978,1.6286693082300168,0.0,1.2334735283373996,0.0001389513807154328,6.1428628665802085,7.023866480357278,0.6793674230103415,0.758161269812578,1.2465509211544734,1.8488082956862493,-1.2465509211544734,0.01476983969383148,0.010564926508202602,4,,120,True,0.0003354093551580824,0.00021957871276305648,False,4.471895786392626e-16,0.022709072143698605
4,4.880139017633188e-08,0.9999999511986098,mauna-loa-co2,3,0.7649841550920681,1.8338459422666007,1.6432924478812052,0.9994752138815639,6.079544843332258e-08,1.2453936158543155,-1.2453936158543155,1.6279992305257993,0.0,1.2457728201338265,6.079544843332258e-08,2.7838710662088264,5.341590234786917,0.679115724582094,0.757864869068239,1.2460475242979787,1.8480619990723537,-1.2460475242979787,0.0003354093551580824,0.00021957871276305648,4,,120,True,1.7545270392040226e-07,9.697360756665581e-08,False,2.2395801883261485e-16,0.0005231002094074249
0,nan,nan,mauna-loa-co2,4,nan,nan,nan,nan,1.1932703221579984e-14,nan,nan,nan,nan,1.2453934944203497,1.1932703221579984e-14,-3.923261160585499,1.9866535523302598,0.6787887703602624,0.7574793398748391,1.2453936158543155,1.8470816285190084,-1.2453936158543155,1.7545270392040226e-07,9.697360756665581e-08,4,dual persistent load below admissibility threshold,120,False,nan,nan,True,nan,nan
4,0.006083543170319724,0.9939164568296803,mauna-loa-co2,1,0.7671961260500993,1.3987782485733677,1.357298414143681,0.9982106590014158,0.005571993376019706,1.2449758297744289,-1.2449758297744289,1.6227608397661926,0.0,0.9103405299712695,0.005571993376019706,7.746010591463376,7.890947029147889,0.8900451740968921,0.917245475866767,1.2472075093045696,2.4472074802423527,-1.2472075093045696,0.2792678649690989,0.0777941659790864,4,,121,True,0.013950897282522173,0.010415150552370316,False,1.5063967093858376e-17,0.04995525455127408
4,0.00010914218834514732,0.9998908578116548,mauna-loa-co2,2,0.7671645890618576,1.8683353542460992,1.6634675474562461,0.9997556550852933,0.00013448991530501958,1.2446716262614907,-1.2446716262614907,1.6224310193769007,0.0,1.2321105048406507,0.00013448991530501958,6.128689720088731,7.0176655521129625,0.6661928349387437,0.7482391995953436,1.2449758297744289,1.809960209500324,-1.2449758297744289,0.013950897282522173,0.010415150552370316,4,,121,True,0.00030422816341221326,0.00021314276149711795,False,2.225347414163019e-16,0.021807067835941524
4,4.577419891810089e-08,0.9999999542258011,mauna-loa-co2,3,0.7671224710682157,1.868182348460609,1.6633450456159349,0.9996898096120642,5.696167255203022e-08,1.2442855410868885,-1.2442855410868885,1.6220168069828858,0.0,1.2444056103869998,5.696167255203022e-08,2.755582732901501,5.328670588237016,0.6660407331822751,0.7480621921269083,1.2446716262614912,1.8095595501999524,-1.2446716262614912,0.00030422816341221326,0.00021314276149711795,4,,121,True,1.4561822639512274e-07,9.116516708465566e-08,False,2.2745473970371574e-16,0.0004786480803153574
0,nan,nan,mauna-loa-co2,4,nan,nan,nan,nan,1.044575281010265e-14,nan,nan,nan,nan,1.2442854272459263,1.044575281010265e-14,-3.9810602555886865,1.9598289322691784,0.6658476905949741,0.7478371946187684,1.2442855410868887,1.8090440750217436,-1.2442855410868887,1.4561822639512274e-07,9.116516708465566e-08,4,dual persistent load below admissibility threshold,121,False,nan,nan,True,nan,nan
4,0.005995773856765405,0.9940042261432346,mauna-loa-co2,1,0.7731811538068525,1.3963404382910263,1.35049882617873,0.9979443816078077,0.005498142219579198,1.2445322960611713,-1.2445322960611713,1.6096257519128132,0.0,0.9115047920013807,0.005498142219579198,7.740215969479735,7.887770570978621,0.8912814253122597,0.9215352667744305,1.2470958492256663,2.4470957951496795,-1.2470958492256663,0.28180976979989714,0.0772272501317048,4,,122,True,0.013085408340798004,0.010275656961693103,False,4.526610225803134e-16,0.04643348010996736
4,0.00010613947356137219,0.9998938605264386,mauna-loa-co2,2,0.7731662926181542,1.9162387325894037,1.6893173073894658,0.9998136589863917,0.00013076134828748112,1.2443003886516553,-1.2443003886516553,1.609356745801878,0.0,1.2318458435843913,0.00013076134828748112,6.116479389965797,7.011809597527894,0.6493451820432825,0.7365699642150096,1.2445322960611716,1.7472820647974339,-1.2445322960611716,0.013085408340798004,0.010275656961693103,4,,122,True,0.0002746349112071698,0.00020743247975786648,False,2.2519433890687414e-16,0.020987874742197106
4,4.3294584937215114e-08,0.999999956705415,mauna-loa-co2,3,0.7731446924577219,1.9161345454928562,1.689234148452685,0.999767068875665,5.38602705904187e-08,1.2440105523631166,-1.2440105523631166,1.6090268283528872,0.0,1.2440416818100382,5.38602705904187e-08,2.7312685309475766,5.316876759165927,0.6492292283385246,0.7364346461398575,1.2443003886516557,1.7469350977222815,-1.2443003886516557,0.0002746349112071698,0.00020743247975786648,4,,122,True,1.2156347626561746e-07,8.628701556082808e-08,False,2.2492986227803314e-16,0.00044263664707185215
0,nan,nan,mauna-loa-co2,4,nan,nan,nan,nan,9.333470398682569e-15,nan,nan,nan,nan,1.2440104447022085,9.333470398682569e-15,-4.029956845560899,1.9359454481538616,0.6490843101942548,0.7362652512893706,1.2440105523631164,1.746498075825444,-1.2440105523631164,1.2156347626561746e-07,8.628701556082808e-08,4,dual persistent load below admissibility threshold,122,False,nan,nan,True,nan,nan
