generation,environment,perspective_closure,historical_present_distance,identity_step_distance,perspective_step_distance,self_index_similarity,transverse_adaptation,identity_rho,identity_closure,identity_failure,identity_exports_this_step,identity_exports_total,identity_norm,identity_0,identity_1,identity_2,identity_3,identity_4,identity_5,identity_6,present_self_0,present_self_1,present_self_2,present_self_3,present_self_4,present_self_5,present_self_6
67,perspective_C,True,0.0027046011195291956,0.0027046011195291956,0.0027046011195291956,0.8650747873765553,0.0,0.0,False,identity_ablated,0,0,1.5093129844636932,0.6179481509664445,0.5174005391810026,0.5976955083476032,0.8012550833920903,0.46746894130061467,0.43606398101087535,0.46961027870642374,0.6179481509664445,0.5174005391810026,0.5976955083476032,0.8012550833920903,0.46746894130061467,0.43606398101087535,0.46961027870642374
68,perspective_C,True,0.00265549490300574,0.00265549490300574,0.00265549490300574,0.8637045946468912,0.0,0.0,False,identity_ablated,0,0,1.5149691150138536,0.6197139814879614,0.5204062913074784,0.5997636179827901,0.8015514433799094,0.46962618725775757,0.4395178861451541,0.473642745876898,0.6197139814879614,0.5204062913074784,0.5997636179827901,0.8015514433799094,0.46962618725775757,0.4395178861451541,0.473642745876898
69,perspective_C,True,0.002605649996551831,0.002605649996551831,0.002605649996551831,0.8623543582443608,0.0,0.0,False,identity_ablated,0,0,1.5205053095267016,0.6214213168227525,0.5235200213673494,0.6018019949997144,0.8017964445043657,0.4716562644407637,0.4428532428550177,0.477573998900482,0.6214213168227525,0.5235200213673494,0.6018019949997144,0.8017964445043657,0.4716562644407637,0.4428532428550177,0.477573998900482
70,perspective_C,True,0.0025934567979153302,0.0025934567979153302,0.0025934567979153302,0.8609994662461568,0.0,0.0,False,identity_ablated,0,0,1.5260025364849779,0.6230873646533925,0.5265422953907299,0.6037929194745844,0.8020509013728432,0.4736291958355062,0.4463732423781291,0.48142898113112526,0.6230873646533925,0.5265422953907299,0.6037929194745844,0.8020509013728432,0.4736291958355062,0.4463732423781291,0.48142898113112526
71,perspective_C,True,0.002575039908249215,0.002575039908249215,0.002575039908249215,0.8596689954695415,0.0,0.0,False,identity_ablated,0,0,1.5314886148815525,0.6247194170721497,0.5296796604498547,0.6058035534481158,0.802333463727356,0.47551274525109893,0.4497649005800182,0.4852676742515266,0.6247194170721497,0.5296796604498547,0.6058035534481158,0.802333463727356,0.47551274525109893,0.4497649005800182,0.4852676742515266
72,perspective_A,True,0.002591751198414685,0.002591751198414685,0.002591751198414685,0.8583472225007918,0.0,0.0,False,identity_ablated,0,0,1.5370681586816362,0.6269865356794834,0.5327222033434661,0.6078995653836615,0.8024383957943344,0.4772895390555809,0.4530384116679414,0.4890553091393124,0.6269865356794834,0.5327222033434661,0.6078995653836615,0.8024383957943344,0.4772895390555809,0.4530384116679414,0.4890553091393124
73,perspective_A,True,0.0026010169084088606,0.0026010169084088606,0.0026010169084088606,0.8570351398789737,0.0,0.0,False,identity_ablated,0,0,1.5427016830308944,0.6294067785988402,0.5356561610976065,0.6100352728205425,0.8025645264881277,0.47898393330952854,0.4564797049556222,0.4927432234855942,0.6294067785988402,0.5356561610976065,0.6100352728205425,0.8025645264881277,0.47898393330952854,0.4564797049556222,0.4927432234855942
74,perspective_A,True,0.002622941763220601,0.002622941763220601,0.002622941763220601,0.8557152398720741,0.0,0.0,False,identity_ablated,0,0,1.5483885509844804,0.6318496841717601,0.5385308081263092,0.612218782791893,0.8027178632973474,0.4806102951348088,0.46014194442595446,0.49635972767860403,0.6318496841717601,0.5385308081263092,0.612218782791893,0.8027178632973474,0.4806102951348088,0.46014194442595446,0.49635972767860403
75,perspective_A,True,0.002601766910152434,0.002601766910152434,0.002601766910152434,0.8544185225219513,0.0,0.0,False,identity_ablated,0,0,1.5540538881518027,0.6343076811899805,0.5413751362671537,0.6144318910324069,0.8028743508109679,0.4822024063843796,0.4637620800919318,0.4999220090503836,0.6343076811899805,0.5413751362671537,0.6144318910324069,0.8028743508109679,0.4822024063843796,0.4637620800919318,0.4999220090503836
76,perspective_A,True,0.0025885159487235407,0.0025885159487235407,0.0025885159487235407,0.8531336414538442,0.0,0.0,False,identity_ablated,0,0,1.5596984585746134,0.6367605990149773,0.5441726220683538,0.6166530377090657,0.8030355994132615,0.4837583406326634,0.46742143138367126,0.5034275609500363,0.6367605990149773,0.5441726220683538,0.6166530377090657,0.8030355994132615,0.4837583406326634,0.46742143138367126,0.5034275609500363
77,perspective_A,True,0.0025374945879980304,0.0025374945879980304,0.0025374945879980304,0.8518881947067939,0.0,0.0,False,identity_ablated,0,0,1.5652618064335484,0.6392063319553202,0.5469442434330366,0.6188736540805274,0.8031864837328043,0.48529982910222597,0.4709004481351769,0.5068880536141018,0.6392063319553202,0.5469442434330366,0.6188736540805274,0.8031864837328043,0.48529982910222597,0.4709004481351769,0.5068880536141018
78,perspective_A,True,0.002495448202499054,0.002495448202499054,0.002495448202499054,0.8506726874612158,0.0,0.0,False,identity_ablated,0,0,1.570751299024062,0.6416346391282245,0.5496793471545048,0.6210833767404397,0.8033293457993671,0.48682397967164504,0.47426714195355585,0.5103016174405973,0.6416346391282245,0.5496793471545048,0.6210833767404397,0.8033293457993671,0.48682397967164504,0.47426714195355585,0.5103016174405973
79,perspective_A,True,0.0024544857409050684,0.0024544857409050684,0.0024544857409050684,0.8494851459239696,0.0,0.0,False,identity_ablated,0,0,1.5761658687568196,0.6440410762707522,0.5523780900809055,0.6232768539795893,0.8034641922787256,0.48833121051059625,0.4775321471462169,0.5136684882401317,0.6440410762707522,0.5523780900809055,0.6232768539795893,0.8034641922787256,0.48833121051059625,0.4775321471462169,0.5136684882401317
80,perspective_B,True,0.0023944265990539114,0.0023944265990539114,0.0023944265990539114,0.8483121994233916,0.0,0.0,False,identity_ablated,0,0,1.5814248185929598,0.6462267384987748,0.5547475609374386,0.6254735276388026,0.8036416777753729,0.48979048948027265,0.4809410043382099,0.5170053671590453,0.6462267384987748,0.5547475609374386,0.6254735276388026,0.8036416777753729,0.48979048948027265,0.4809410043382099,0.5170053671590453
81,perspective_B,True,0.002331352244492161,0.002331352244492161,0.002331352244492161,0.8471602754868118,0.0,0.0,False,identity_ablated,0,0,1.5865374600208113,0.6482292785920317,0.5571270716298466,0.6275948971330623,0.8038128947028012,0.4912359193651798,0.4841897641960402,0.5203521496619067,0.6482292785920317,0.5571270716298466,0.6275948971330623,0.8038128947028012,0.4912359193651798,0.4841897641960402,0.5203521496619067
82,perspective_B,True,0.002274994652033672,0.002274994652033672,0.002274994652033672,0.8460324359142201,0.0,0.0,False,identity_ablated,0,0,1.5915221680004605,0.6501554441134081,0.5594578267264748,0.6296344293835838,0.8039675288590463,0.49267687956654166,0.4873410731690949,0.5236530516087261,0.6501554441134081,0.5594578267264748,0.6296344293835838,0.8039675288590463,0.49267687956654166,0.4873410731690949,0.5236530516087261
83,perspective_B,True,0.002225935606603216,0.002225935606603216,0.002225935606603216,0.8449294819827723,0.0,0.0,False,identity_ablated,0,0,1.5964023937449405,0.652029646202398,0.5617537076408289,0.6316176444138629,0.8041085227038349,0.4941097820904499,0.4903893933617123,0.5269090208760264,0.652029646202398,0.5617537076408289,0.6316176444138629,0.8041085227038349,0.4941097820904499,0.4903893933617123,0.5269090208760264
84,perspective_B,True,0.002240256937829049,0.002240256937829049,0.002240256937829049,0.8438088159556001,0.0,0.0,False,identity_ablated,0,0,1.6012867904610686,0.6538619068805163,0.5641958022555694,0.6335666471695689,0.8042709605745014,0.49534072180937955,0.49356198575140997,0.5301346525763501,0.6538619068805163,0.5641958022555694,0.6335666471695689,0.8042709605745014,0.49534072180937955,0.49356198575140997,0.5301346525763501
85,perspective_B,True,0.002202434931889111,0.002202434931889111,0.002202434931889111,0.8427069265167317,0.0,0.0,False,identity_ablated,0,0,1.6060896236126025,0.655652366714686,0.566595169479238,0.6354709790059746,0.8044260774458487,0.4965576228313239,0.49668696354764486,0.5333119867736847,0.655652366714686,0.566595169479238,0.6354709790059746,0.8044260774458487,0.4965576228313239,0.49668696354764486,0.5333119867736847
86,perspective_B,True,0.0021537012527389474,0.0021537012527389474,0.0021537012527389474,0.8416331184418181,0.0,0.0,False,identity_ablated,0,0,1.6107963880225773,0.657407461493332,0.5689666881127902,0.6373367324157013,0.8045664158641391,0.49777060065319245,0.4996782395979586,0.5364496239464549,0.657407461493332,0.5689666881127902,0.6373367324157013,0.8045664158641391,0.49777060065319245,0.4996782395979586,0.5364496239464549
87,perspective_B,True,0.00212809460176227,0.00212809460176227,0.00212809460176227,0.8405715642216293,0.0,0.0,False,identity_ablated,0,0,1.615445817237793,0.6591309743574204,0.5712910414438621,0.6391692745048457,0.804706949275207,0.498960410485542,0.5026811113667325,0.5395346758087478,0.6591309743574204,0.5712910414438621,0.6391692745048457,0.804706949275207,0.498960410485542,0.5026811113667325,0.5395346758087478
88,perspective_C,True,0.002083355489841084,0.002083355489841084,0.002083355489841084,0.8395198711856074,0.0,0.0,False,identity_ablated,0,0,1.619953027014225,0.6604187191878874,0.5737290279613316,0.6407977533922978,0.8049017715800144,0.5003629363330284,0.5056988690182337,0.5425374555972455,0.6604187191878874,0.5737290279613316,0.6407977533922978,0.8049017715800144,0.5003629363330284,0.5056988690182337,0.5425374555972455
89,perspective_C,True,0.002024364891756838,0.002024364891756838,0.002024364891756838,0.8385158296976031,0.0,0.0,False,identity_ablated,0,0,1.6243538868026473,0.6615789784558044,0.5762519444903695,0.6423975148324556,0.8051381629849492,0.5017281004854742,0.5084794146165463,0.5454980026031893,0.6615789784558044,0.5762519444903695,0.6423975148324556,0.8051381629849492,0.5017281004854742,0.5084794146165463,0.5454980026031893
90,perspective_C,True,0.001980932211841316,0.001980932211841316,0.001980932211841316,0.8375313984289084,0.0,0.0,False,identity_ablated,0,0,1.6286524833737914,0.6626856884308819,0.5787351605248839,0.6439389382110126,0.8053585739916628,0.5030893199839555,0.5111725823079434,0.5484215005716331,0.6626856884308819,0.5787351605248839,0.6439389382110126,0.8053585739916628,0.5030893199839555,0.5111725823079434,0.5484215005716331
91,perspective_C,True,0.0019539819338652833,0.0019539819338652833,0.0019539819338652833,0.8365568936034428,0.0,0.0,False,identity_ablated,0,0,1.6328851391338188,0.6637569528165587,0.5811663854464331,0.6454382223058841,0.8055740325526842,0.5044295656879955,0.513874038922919,0.5512989046453559,0.6637569528165587,0.5811663854464331,0.6454382223058841,0.8055740325526842,0.5044295656879955,0.513874038922919,0.5512989046453559
92,perspective_C,True,0.001933637456436054,0.001933637456436054,0.001933637456436054,0.8355884731735062,0.0,0.0,False,identity_ablated,0,0,1.6370650007169474,0.6647986923461942,0.5835422684990222,0.6469007943796196,0.8057876095857961,0.5057443798283131,0.5166174823994273,0.5541278063069595,0.6647986923461942,0.5835422684990222,0.6469007943796196,0.8057876095857961,0.5057443798283131,0.5166174823994273,0.5541278063069595
93,perspective_C,True,0.0018870984573795934,0.0018870984573795934,0.0018870984573795934,0.8346510938866766,0.0,0.0,False,identity_ablated,0,0,1.641159728992172,0.6658266930333372,0.5859058856086747,0.648346219981904,0.8059854181011182,0.5070578222174118,0.519184799253768,0.5569277853676965,0.6658266930333372,0.5859058856086747,0.648346219981904,0.8059854181011182,0.5070578222174118,0.519184799253768,0.5569277853676965
94,perspective_C,True,0.0018499866629349876,0.0018499866629349876,0.0018499866629349876,0.8337354448333557,0.0,0.0,False,identity_ablated,0,0,1.6451784581677849,0.666832600356681,0.5882427470632678,0.6497654608934573,0.806170891984847,0.5083642280229664,0.521649794600065,0.5596941620697233,0.666832600356681,0.5882427470632678,0.6497654608934573,0.806170891984847,0.5083642280229664,0.521649794600065,0.5596941620697233
95,perspective_C,True,0.0018365633974058997,0.0018365633974058997,0.0018365633974058997,0.8328232203342076,0.0,0.0,False,identity_ablated,0,0,1.6491656406440938,0.6678253490995611,0.5905217085184905,0.6511634608798449,0.8063616973390679,0.5096354435966932,0.5241905517204768,0.5624088064263582,0.6678253490995611,0.5905217085184905,0.6511634608798449,0.8063616973390679,0.5096354435966932,0.5241905517204768,0.5624088064263582
96,perspective_C,True,0.0018051288178919697,0.0018051288178919697,0.0018051288178919697,0.8319265850171923,0.0,0.0,False,identity_ablated,0,0,1.6530838030814397,0.6687915756191646,0.5927616595665817,0.6525303088579893,0.8065440530167269,0.5108939119307664,0.5266816334275283,0.5650860621764977,0.6687915756191646,0.5927616595665817,0.6525303088579893,0.8065440530167269,0.5108939119307664,0.5266816334275283,0.5650860621764977
97,perspective_C,True,0.001776506235287664,0.001776506235287664,0.001776506235287664,0.831043895349183,0.0,0.0,False,identity_ablated,0,0,1.6569390994578508,0.6697341732399336,0.594960232797303,0.6538687771882549,0.8067202957573014,0.5121364823403423,0.52913908589029,0.5677250001254407,0.6697341732399336,0.594960232797303,0.6538687771882549,0.8067202957573014,0.5121364823403423,0.52913908589029,0.5677250001254407
98,perspective_C,True,0.001742601572192181,0.001742601572192181,0.001742601572192181,0.8301839000855525,0.0,0.0,False,identity_ablated,0,0,1.6607326932478683,0.6706713379706584,0.5971387922623107,0.6551978838681041,0.8068871369232924,0.5133695654787017,0.5314883758911091,0.5703323367982955,0.6706713379706584,0.5971387922623107,0.6551978838681041,0.8068871369232924,0.5133695654787017,0.5314883758911091,0.5703323367982955
99,perspective_C,True,0.0017194594358573405,0.0017194594358573405,0.0017194594358573405,0.8293336160671785,0.0,0.0,False,identity_ablated,0,0,1.6644734704458146,0.6715870240442946,0.5992702250724972,0.6565000706311188,0.8070512957073238,0.5145819076981231,0.5338413356004778,0.5728985532599511,0.6715870240442946,0.5992702250724972,0.6565000706311188,0.8070512957073238,0.5145819076981231,0.5338413356004778,0.5728985532599511
100,perspective_C,True,0.0017017581802075618,0.0017017581802075618,0.0017017581802075618,0.8284918835671891,0.0,0.0,False,identity_ablated,0,0,1.6681776304324745,0.6724947789698997,0.6013569661142733,0.6577881306126645,0.8072166213784787,0.515768180222305,0.5362147558648135,0.5754217579287284,0.6724947789698997,0.6013569661142733,0.6577881306126645,0.8072166213784787,0.515768180222305,0.5362147558648135,0.5754217579287284
101,perspective_C,True,0.001654803796091106,0.001654803796091106,0.001654803796091106,0.827683047356738,0.0,0.0,False,identity_ablated,0,0,1.6717938822167697,0.6733918030020009,0.6034443521619229,0.6590651494424535,0.8073606451978566,0.516965365599823,0.5383684172348238,0.5779285021362238,0.6733918030020009,0.6034443521619229,0.6590651494424535,0.8073606451978566,0.516965365599823,0.5383684172348238,0.5779285021362238
102,perspective_C,True,0.0016338696805308047,0.0016338696805308047,0.0016338696805308047,0.8268836949940661,0.0,0.0,False,identity_ablated,0,0,1.6753658773636713,0.6742756756265432,0.6054857944252289,0.6603234277417028,0.8075047214909501,0.5181388749081396,0.5405310534923013,0.5803942376582176,0.6742756756265432,0.6054857944252289,0.6603234277417028,0.8075047214909501,0.5181388749081396,0.5405310534923013,0.5803942376582176
103,perspective_C,True,0.001621238579901584,0.001621238579901584,0.001621238579901584,0.826088424365521,0.0,0.0,False,identity_ablated,0,0,1.6789105306899719,0.6751522010620282,0.6074741002873091,0.6615674600771074,0.8076546450730129,0.5192799277552508,0.5427562094286813,0.5828137067358039,0.6751522010620282,0.6074741002873091,0.6615674600771074,0.8076546450730129,0.5192799277552508,0.5427562094286813,0.5828137067358039
104,perspective_C,True,0.0015968734131164561,0.0015968734131164561,0.0015968734131164561,0.8253077551948725,0.0,0.0,False,identity_ablated,0,0,1.682408384812524,0.6760226908531334,0.6094307757908289,0.6628009791175206,0.8078012635969509,0.5204039315927571,0.5449401215056863,0.5851986131445952,0.6760226908531334,0.6094307757908289,0.6628009791175206,0.8078012635969509,0.5204039315927571,0.5449401215056863,0.5851986131445952
105,perspective_C,True,0.0015731391692859866,0.0015731391692859866,0.0015731391692859866,0.8245385892254101,0.0,0.0,False,identity_ablated,0,0,1.685854404697668,0.6768762699947837,0.6113490918911942,0.6640130848798007,0.8079441241774249,0.5215114767919344,0.5471030159439557,0.5875481781396289,0.6768762699947837,0.6113490918911942,0.6640130848798007,0.8079441241774249,0.5215114767919344,0.5471030159439557,0.5875481781396289
106,perspective_C,True,0.001544047264840103,0.001544047264840103,0.001544047264840103,0.8237875030802323,0.0,0.0,False,identity_ablated,0,0,1.689244083274752,0.6777214062041779,0.6132441787453977,0.6652132938081131,0.808079535830177,0.5226093057244089,0.549184925803841,0.5898686413429678,0.6777214062041779,0.6132441787453977,0.6652132938081131,0.808079535830177,0.5226093057244089,0.549184925803841,0.5898686413429678
107,perspective_C,True,0.0015279522655872824,0.0015279522655872824,0.0015279522655872824,0.8230437481600958,0.0,0.0,False,identity_ablated,0,0,1.6925996126250349,0.6785586156923734,0.615097315898173,0.6663996671243148,0.8082168903829438,0.523682420490781,0.5512891913851238,0.5921493370680339,0.6785586156923734,0.615097315898173,0.6663996671243148,0.8082168903829438,0.523682420490781,0.5512891913851238,0.5921493370680339
108,perspective_C,True,0.001508277593280485,0.001508277593280485,0.001508277593280485,0.8223104979005005,0.0,0.0,False,identity_ablated,0,0,1.6959148433525608,0.6793880703834031,0.6169163108156551,0.6675730448141681,0.8083530277450516,0.5247362735323627,0.5533824886228524,0.5943942698846914,0.6793880703834031,0.6169163108156551,0.6675730448141681,0.8083530277450516,0.5247362735323627,0.5533824886228524,0.5943942698846914
109,perspective_C,True,0.0014843597448779672,0.0014843597448779672,0.0014843597448779672,0.8215908088223414,0.0,0.0,False,identity_ablated,0,0,1.6991818350987264,0.68020818115405,0.6187061430405794,0.6687328223640895,0.8084849471058995,0.5257760739379501,0.5554331638336674,0.5966074679122552,0.68020818115405,0.6187061430405794,0.6687328223640895,0.8084849471058995,0.5257760739379501,0.5554331638336674,0.5966074679122552
110,perspective_C,True,0.0014690249545266801,0.0014690249545266801,0.0014690249545266801,0.8208783773754148,0.0,0.0,False,identity_ablated,0,0,1.7024157867425098,0.6810209969052868,0.6204569909961936,0.6698797663453174,0.8086185187091516,0.5267927916447743,0.5575017139848905,0.598783281717996,0.6810209969052868,0.6204569909961936,0.6698797663453174,0.8086185187091516,0.5267927916447743,0.5575017139848905,0.598783281717996
111,perspective_C,True,0.0014406943552729486,0.0014406943552729486,0.0014406943552729486,0.8201805486288897,0.0,0.0,False,identity_ablated,0,0,1.7055885822651282,0.6818141026903961,0.6221788523337606,0.6710038100395219,0.8087443591604525,0.527801455003412,0.55950801123959,0.6009311732036366,0.6818141026903961,0.6221788523337606,0.6710038100395219,0.8087443591604525,0.527801455003412,0.55950801123959,0.6009311732036366
112,perspective_C,True,0.0014131895859919876,0.0014131895859919876,0.0014131895859919876,0.8194980586653158,0.0,0.0,False,identity_ablated,0,0,1.7087044215187028,0.6825932061354719,0.6238748701361605,0.672110779608196,0.8088628489060082,0.5288019622525066,0.5614465618148562,0.6030519844973116,0.6825932061354719,0.6238748701361605,0.672110779608196,0.8088628489060082,0.5288019622525066,0.5614465618148562,0.6030519844973116
113,perspective_C,True,0.0013991960819330332,0.0013991960819330332,0.0013991960819330332,0.8188212465599384,0.0,0.0,False,identity_ablated,0,0,1.7117882970073497,0.6833629911077848,0.6255305864027554,0.6732029267203937,0.8089833776362559,0.5297795802210534,0.5634124353174831,0.6051358689616134,0.6833629911077848,0.6255305864027554,0.6732029267203937,0.8089833776362559,0.5297795802210534,0.5634124353174831,0.6051358689616134
114,perspective_C,True,0.0013712778119717218,0.0013712778119717218,0.0013712778119717218,0.8181620179699983,0.0,0.0,False,identity_ablated,0,0,1.7148188843742636,0.6841266839918625,0.6271675434122984,0.6742860871884182,0.809096755970738,0.5307497526386223,0.565292026876645,0.6071949402560696,0.6841266839918625,0.6271675434122984,0.6742860871884182,0.809096755970738,0.5307497526386223,0.565292026876645,0.6071949402560696
115,perspective_C,True,0.0013423806323921285,0.0013423806323921285,0.0013423806323921285,0.8175174378355121,0.0,0.0,False,identity_ablated,0,0,1.71778521207537,0.6848679793053384,0.6287786096660494,0.6753445422824371,0.8092005241061061,0.5317160393593962,0.5670983012604704,0.6092299869217296,0.6848679793053384,0.6287786096660494,0.6753445422824371,0.8092005241061061,0.5317160393593962,0.5670983012604704,0.6092299869217296
116,perspective_C,True,0.0013350838391497947,0.0013350838391497947,0.0013350838391497947,0.8168718818994446,0.0,0.0,False,identity_ablated,0,0,1.7207279946595262,0.6855944779227748,0.6303376994278926,0.6763817789262752,0.8093109730756811,0.5326527112940171,0.5689900075869988,0.6112236305476458,0.6855944779227748,0.6303376994278926,0.6763817789262752,0.8093109730756811,0.5326527112940171,0.5689900075869988,0.6112236305476458
117,perspective_C,True,0.0013082710522218045,0.0013082710522218045,0.0013082710522218045,0.8162423858893033,0.0,0.0,False,identity_ablated,0,0,1.7236180367761043,0.6863123784626588,0.6318774746309914,0.6774074280521895,0.8094145721755844,0.5335821927585056,0.5708037910633488,0.6131929674833757,0.6863123784626588,0.6318774746309914,0.6774074280521895,0.8094145721755844,0.5335821927585056,0.5708037910633488,0.6131929674833757
118,perspective_C,True,0.0012771370659635044,0.0012771370659635044,0.0012771370659635044,0.8156306029000494,0.0,0.0,False,identity_ablated,0,0,1.7264423224966823,0.6870127227058236,0.633401069224697,0.6784138986287886,0.8095062000376274,0.5345126083835673,0.5725115519557457,0.6151428987294151,0.6870127227058236,0.633401069224697,0.6784138986287886,0.8095062000376274,0.5345126083835673,0.5725115519557457,0.6151428987294151
119,perspective_C,True,0.001271276064417352,0.001271276064417352,0.001271276064417352,0.8150181589514217,0.0,0.0,False,identity_ablated,0,0,1.729249178589178,0.687704611522874,0.6348764228600958,0.6794051621255767,0.8096058574325791,0.5354123412546342,0.5743035445311521,0.6170519115091146,0.687704611522874,0.6348764228600958,0.6794051621255767,0.8096058574325791,0.5354123412546342,0.5743035445311521,0.6170519115091146
120,perspective_C,True,0.0012505557779164973,0.0012505557779164973,0.0012505557779164973,0.8144143807359449,0.0,0.0,False,identity_ablated,0,0,1.732006871468381,0.6883765364565205,0.6363184551025993,0.6803730439103195,0.8097014592419102,0.5363007608835685,0.5760762432032348,0.6189330290749842,0.6883765364565205,0.6363184551025993,0.6803730439103195,0.8097014592419102,0.5363007608835685,0.5760762432032348,0.6189330290749842
